t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r
67.668000,12.501516,20.387394,0.708933,0.819081,0.078583,-0.148966,0.819081,-0.078583,0.148966,27.103543,17.338060,-0.342963,0.594676,0.036105,-0.097478,21.707204,-0.867719,21.707228,-0.867723,0.286754,0.340487,0.286754,0.340487,-14.602027,3.049334,14.917024,1.051896,0.224405,0.042478,-0.051488
67.700000,12.525679,20.370284,0.714301,0.818672,0.078634,-0.149106,0.818672,-0.078634,0.149106,27.122601,17.332500,-0.346216,0.594267,0.036181,-0.097692,21.694737,-0.868873,21.694773,-0.868870,0.286592,0.340417,0.286592,0.340417,-14.596922,3.037784,14.909670,1.060517,0.224405,0.042453,-0.051414
67.732000,12.549739,20.353055,0.719675,0.818268,0.078685,-0.149249,0.818268,-0.078685,0.149249,27.141628,17.326885,-0.349476,0.593862,0.036256,-0.097903,21.682417,-0.869992,21.682425,-0.869986,0.286432,0.340347,0.286432,0.340347,-14.591889,3.026170,14.902380,1.069151,0.224406,0.042429,-0.051346
67.768000,12.573697,20.335709,0.725052,0.817865,0.078736,-0.149377,0.817865,-0.078736,0.149377,27.160626,17.321215,-0.352743,0.593460,0.036329,-0.098111,21.670247,-0.871075,21.670295,-0.871075,0.286275,0.340278,0.286275,0.340278,-14.586929,3.014494,14.895156,1.077795,0.224405,0.042407,-0.051266
67.800000,12.597552,20.318245,0.730435,0.817465,0.078787,-0.149506,0.817465,-0.078787,0.149506,27.179593,17.315490,-0.356017,0.593061,0.036402,-0.098316,21.658227,-0.872120,21.658210,-0.872115,0.286120,0.340208,0.286120,0.340208,-14.582041,3.002755,14.887997,1.086452,0.224404,0.042385,-0.051190
67.832000,12.621303,20.300663,0.735823,0.817069,0.078838,-0.149650,0.817069,-0.078838,0.149650,27.198530,17.309709,-0.359297,0.592665,0.036474,-0.098517,21.646359,-0.873129,21.646344,-0.873129,0.285968,0.340139,0.285968,0.340139,-14.577227,2.990954,14.880906,1.095120,0.224404,0.042364,-0.051133
67.868000,12.644950,20.282965,0.741215,0.816676,0.078891,-0.149782,0.816676,-0.078891,0.149782,27.217436,17.303874,-0.362584,0.592274,0.036545,-0.098714,21.634643,-0.874101,21.634634,-0.874097,0.285819,0.340070,0.285819,0.340070,-14.572486,2.979091,14.873881,1.103799,0.224402,0.042346,-0.051068
67.900000,12.668492,20.265150,0.746612,0.816286,0.078942,-0.149900,0.816286,-0.078942,0.149900,27.236312,17.297982,-0.365878,0.591885,0.036615,-0.098908,21.623081,-0.875036,21.623030,-0.875035,0.285672,0.340001,0.285672,0.340001,-14.567820,2.967168,14.866926,1.112490,0.224401,0.042327,-0.050992
67.932000,12.691928,20.247219,0.752013,0.815899,0.078994,-0.150035,0.815899,-0.078994,0.150035,27.255157,17.292036,-0.369178,0.591501,0.036683,-0.099099,21.611673,-0.875933,21.611693,-0.875932,0.285529,0.339933,0.285529,0.339933,-14.563229,2.955183,14.860039,1.121191,0.224398,0.042311,-0.050936
67.968000,12.715258,20.229173,0.757420,0.815515,0.079047,-0.150172,0.815515,-0.079047,0.150172,27.273971,17.286034,-0.372485,0.591120,0.036751,-0.099286,21.600421,-0.876792,21.600401,-0.876781,0.285388,0.339864,0.285388,0.339864,-14.558713,2.943139,14.853221,1.129905,0.224395,0.042296,-0.050886
68.000000,12.738482,20.211011,0.762830,0.815135,0.079099,-0.150287,0.815135,-0.079099,0.150287,27.292754,17.279976,-0.375797,0.590743,0.036818,-0.099469,21.589326,-0.877613,21.589326,-0.877602,0.285250,0.339796,0.285250,0.339796,-14.554272,2.931035,14.846474,1.138627,0.224392,0.042281,-0.050818
68.032000,12.761599,20.192735,0.768245,0.814758,0.079152,-0.150408,0.814758,-0.079152,0.150408,27.311506,17.273863,-0.379116,0.590369,0.036883,-0.099649,21.578388,-0.878396,21.578355,-0.878394,0.285114,0.339728,0.285114,0.339728,-14.549907,2.918872,14.839798,1.147361,0.224389,0.042269,-0.050759
68.068000,12.784608,20.174344,0.773665,0.814384,0.079204,-0.150543,0.814384,-0.079204,0.150543,27.330227,17.267694,-0.382441,0.589999,0.036948,-0.099824,21.567608,-0.879141,21.567651,-0.879144,0.284982,0.339661,0.284982,0.339661,-14.545619,2.906650,14.833194,1.156106,0.224385,0.042256,-0.050719
68.100000,12.784608,20.174344,0.773665,0.814384,0.079204,-0.150543,0.814384,-0.079204,0.150543,27.348917,17.261469,-0.385771,0.589633,0.037011,-0.099997,21.556987,-0.879847,21.556991,-0.879847,0.284852,0.339593,0.284852,0.339593,-14.564309,2.912875,14.852742,1.159436,0.224751,0.042193,-0.050546
68.132000,12.807508,20.155840,0.779089,0.814014,0.079257,-0.150662,0.814014,-0.079257,0.150662,27.367575,17.255189,-0.389107,0.589271,0.037073,-0.100165,21.546527,-0.880514,21.546546,-0.880523,0.284725,0.339526,0.284725,0.339526,-14.560067,2.900651,14.846189,1.168196,0.224743,0.042184,-0.050497
68.168000,12.830300,20.137223,0.784517,0.813647,0.079310,-0.150773,0.813647,-0.079310,0.150773,27.386203,17.248853,-0.392449,0.588913,0.037135,-0.100330,21.536227,-0.881142,21.536196,-0.881137,0.284601,0.339458,0.284601,0.339458,-14.555903,2.888370,14.839709,1.176966,0.224734,0.042175,-0.050443
68.200000,12.852983,20.118492,0.789950,0.813284,0.079362,-0.150896,0.813284,-0.079362,0.150896,27.404798,17.242461,-0.395796,0.588559,0.037195,-0.100491,21.526088,-0.881730,21.526060,-0.881724,0.284480,0.339391,0.284480,0.339391,-14.551815,2.876031,14.833303,1.185746,0.224725,0.042167,-0.050405
68.232000,12.875556,20.099649,0.795386,0.812924,0.079415,-0.151017,0.812924,-0.079415,0.151017,27.423362,17.236013,-0.399148,0.588208,0.037254,-0.100647,21.516112,-0.882280,21.516139,-0.882285,0.284362,0.339325,0.284362,0.339325,-14.547806,2.863636,14.826971,1.194534,0.224716,0.042161,-0.050370
68.268000,12.898018,20.080694,0.800827,0.812568,0.079467,-0.151126,0.812568,-0.079467,0.151126,27.441895,17.229510,-0.402506,0.587862,0.037311,-0.100800,21.506299,-0.882789,21.506312,-0.882784,0.284247,0.339258,0.284247,0.339258,-14.543877,2.851184,14.820715,1.203333,0.224706,0.042156,-0.050326
68.300000,12.920370,20.061628,0.806272,0.812215,0.079519,-0.151238,0.812215,-0.079519,0.151238,27.460396,17.222950,-0.405868,0.587519,0.037368,-0.100950,21.496650,-0.883259,21.496648,-0.883271,0.284134,0.339192,0.284134,0.339192,-14.540026,2.838678,14.814535,1.212140,0.224696,0.042151,-0.050288
68.332000,12.942610,20.042450,0.811721,0.811866,0.079571,-0.151351,0.811866,-0.079571,0.151351,27.478864,17.216334,-0.409236,0.587181,0.037424,-0.101095,21.487165,-0.883689,21.487189,-0.883699,0.284025,0.339126,0.284025,0.339126,-14.536254,2.826116,14.808431,1.220957,0.224685,0.042147,-0.050256
68.368000,12.964738,20.023162,0.817174,0.811521,0.079624,-0.151459,0.811521,-0.079624,0.151459,27.497301,17.209662,-0.412608,0.586846,0.037478,-0.101236,21.477845,-0.884079,21.477883,-0.884083,0.283919,0.339060,0.283919,0.339060,-14.532563,2.813500,14.802405,1.229782,0.224675,0.042146,-0.050223
68.400000,12.986753,20.003764,0.822630,0.811180,0.079675,-0.151567,0.811180,-0.079675,0.151567,27.515706,17.202935,-0.415985,0.586516,0.037531,-0.101373,21.468690,-0.884429,21.468680,-0.884438,0.283815,0.338994,0.283815,0.338994,-14.528953,2.800829,14.796456,1.238615,0.224664,0.042144,-0.050194
68.432000,13.008655,19.984256,0.828091,0.810842,0.079727,-0.151669,0.810842,-0.079727,0.151669,27.534079,17.196151,-0.419366,0.586190,0.037583,-0.101506,21.459701,-0.884738,21.459680,-0.884734,0.283715,0.338928,0.283715,0.338928,-14.525424,2.788105,14.790587,1.247457,0.224652,0.042144,-0.050163
68.468000,13.030444,19.964638,0.833554,0.810508,0.079778,-0.151769,0.810508,-0.079778,0.151769,27.552419,17.189311,-0.422752,0.585868,0.037634,-0.101635,21.450879,-0.885007,21.450894,-0.885004,0.283618,0.338863,0.283618,0.338863,-14.521975,2.775327,14.784796,1.256306,0.224640,0.042144,-0.050134
68.500000,13.052118,19.944912,0.839022,0.810179,0.079829,-0.151874,0.810179,-0.079829,0.151874,27.570727,17.182415,-0.426142,0.585550,0.037684,-0.101760,21.442224,-0.885236,21.442210,-0.885244,0.283523,0.338798,0.283523,0.338798,-14.518609,2.762497,14.779086,1.265164,0.224629,0.042145,-0.050114
68.532000,13.052118,19.944912,0.839022,0.810179,0.079829,-0.151874,0.810179,-0.079829,0.151874,27.589003,17.175462,-0.429536,0.585237,0.037732,-0.101880,21.433737,-0.885424,21.433729,-0.885427,0.283432,0.338733,0.283432,0.338733,-14.536885,2.769450,14.798340,1.268558,0.224942,0.042097,-0.049994
68.568000,13.073678,19.925078,0.844493,0.809853,0.079880,-0.151974,0.809853,-0.079880,0.151974,27.607246,17.168453,-0.432934,0.584927,0.037779,-0.101997,21.425418,-0.885570,21.425400,-0.885565,0.283344,0.338668,0.283344,0.338668,-14.533568,2.756625,14.792687,1.277427,0.224926,0.042101,-0.049977
68.600000,13.095123,19.905136,0.849968,0.809530,0.079930,-0.152060,0.809530,-0.079930,0.152060,27.625457,17.161388,-0.436335,0.584622,0.037826,-0.102109,21.417266,-0.885676,21.417284,-0.885678,0.283259,0.338604,0.283259,0.338604,-14.530334,2.743748,14.787115,1.286303,0.224908,0.042104,-0.049951
68.632000,13.116452,19.885086,0.855446,0.809212,0.079980,-0.152156,0.809212,-0.079980,0.152156,27.643635,17.154267,-0.439741,0.584321,0.037870,-0.102217,21.409284,-0.885742,21.409320,-0.885746,0.283177,0.338540,0.283177,0.338540,-14.527183,2.730819,14.781625,1.295187,0.224891,0.042110,-0.049939
68.668000,13.137664,19.864930,0.860927,0.808898,0.080030,-0.152256,0.808898,-0.080030,0.152256,27.661781,17.147090,-0.443150,0.584025,0.037914,-0.102321,21.401470,-0.885766,21.401508,-0.885772,0.283098,0.338476,0.283098,0.338476,-14.524117,2.717840,14.776218,1.304077,0.224873,0.042116,-0.049935
68.700000,13.158760,19.844667,0.866411,0.808588,0.080079,-0.152336,0.808588,-0.080079,0.152336,27.679893,17.139856,-0.446562,0.583733,0.037956,-0.102421,21.393826,-0.885748,21.393848,-0.885753,0.283022,0.338412,0.283022,0.338412,-14.521133,2.704811,14.770893,1.312973,0.224855,0.042123,-0.049915
68.732000,13.179739,19.824299,0.871898,0.808282,0.080127,-0.152415,0.808282,-0.080127,0.152415,27.697973,17.132566,-0.449978,0.583445,0.037997,-0.102516,21.386352,-0.885690,21.386339,-0.885691,0.282949,0.338348,0.282949,0.338348,-14.518234,2.691733,14.765654,1.321876,0.224837,0.042130,-0.049899
68.768000,13.200600,19.803825,0.877389,0.807980,0.080175,-0.152511,0.807980,-0.080175,0.152511,27.716019,17.125219,-0.453397,0.583161,0.038037,-0.102607,21.379047,-0.885591,21.379043,-0.885603,0.282879,0.338285,0.282879,0.338285,-14.515419,2.678606,14.760498,1.330786,0.224819,0.042138,-0.049904
68.800000,13.221343,19.783246,0.882882,0.807683,0.080223,-0.152593,0.807683,-0.080223,0.152593,27.734033,17.117816,-0.456818,0.582882,0.038076,-0.102693,21.371912,-0.885450,21.371887,-0.885439,0.282813,0.338221,0.282813,0.338221,-14.512690,2.665430,14.755429,1.339700,0.224801,0.042147,-0.049900
68.832000,13.241967,19.762562,0.888378,0.807390,0.080270,-0.152658,0.807390,-0.080270,0.152658,27.752013,17.110357,-0.460243,0.582608,0.038113,-0.102776,21.364947,-0.885268,21.364954,-0.885282,0.282749,0.338159,0.282749,0.338159,-14.510046,2.652205,14.750445,1.348621,0.224782,0.042157,-0.049882
68.868000,13.262472,19.741775,0.893877,0.807100,0.080316,-0.152738,0.807100,-0.080316,0.152738,27.769960,17.102841,-0.463670,0.582338,0.038149,-0.102853,21.358152,-0.885044,21.358161,-0.885049,0.282689,0.338096,0.282689,0.338096,-14.507488,2.638934,14.745548,1.357547,0.224762,0.042167,-0.049885
68.900000,13.282857,19.720884,0.899379,0.806815,0.080362,-0.152820,0.806815,-0.080362,0.152820,27.787874,17.095269,-0.467100,0.582072,0.038184,-0.102927,21.351528,-0.884779,21.351519,-0.884773,0.282632,0.338033,0.282632,0.338033,-14.505017,2.625615,14.740739,1.366479,0.224743,0.042178,-0.049893
68.932000,13.303121,19.699891,0.904883,0.806535,0.080408,-0.152882,0.806535,-0.080408,0.152882,27.805755,17.087640,-0.470532,0.581811,0.038218,-0.102996,21.345073,-0.884473,21.345089,-0.884471,0.282578,0.337971,0.282578,0.337971,-14.502634,2.612251,14.736018,1.375415,0.224724,0.042190,-0.049886
68.968000,13.323265,19.678795,0.910389,0.806258,0.080452,-0.152944,0.806258,-0.080452,0.152944,27.823602,17.079955,-0.473966,0.581554,0.038250,-0.103060,21.338790,-0.884126,21.338810,-0.884125,0.282527,0.337909,0.282527,0.337909,-14.500337,2.598840,14.731386,1.384355,0.224704,0.042202,-0.049884
69.000000,13.323265,19.678795,0.910389,0.806258,0.080452,-0.152944,0.806258,-0.080452,0.152944,27.841415,17.072214,-0.477403,0.581302,0.038281,-0.103120,21.332676,-0.883737,21.332681,-0.883736,0.282479,0.337847,0.282479,0.337847,-14.518150,2.606581,14.750286,1.387792,0.224956,0.042171,-0.049824
69.032000,13.343288,19.657597,0.915897,0.805986,0.080496,-0.153017,0.805986,-0.080496,0.153017,27.859195,17.064416,-0.480841,0.581054,0.038311,-0.103176,21.326732,-0.883306,21.326703,-0.883304,0.282434,0.337785,0.282434,0.337785,-14.515907,2.593181,14.745716,1.396738,0.224932,0.042185,-0.049841
69.068000,13.363189,19.636297,0.921408,0.805719,0.080539,-0.153078,0.805719,-0.080539,0.153078,27.876941,17.056561,-0.484281,0.580811,0.038339,-0.103227,21.320959,-0.882834,21.320986,-0.882832,0.282393,0.337724,0.282393,0.337724,-14.513752,2.579736,14.741236,1.405689,0.224908,0.042200,-0.049851
69.100000,13.382968,19.614897,0.926921,0.805455,0.080581,-0.153130,0.805455,-0.080581,0.153130,27.894653,17.048650,-0.487723,0.580573,0.038366,-0.103273,21.315355,-0.882321,21.315369,-0.882331,0.282354,0.337663,0.282354,0.337663,-14.511685,2.566247,14.736846,1.414644,0.224882,0.042215,-0.049857
69.132000,13.402624,19.593396,0.932436,0.805197,0.080623,-0.153188,0.805197,-0.080623,0.153188,27.912331,17.040683,-0.491166,0.580339,0.038392,-0.103315,21.309922,-0.881767,21.309953,-0.881772,0.282319,0.337602,0.282319,0.337602,-14.509707,2.552713,14.732547,1.423602,0.224858,0.042231,-0.049873
69.168000,13.422157,19.571796,0.937953,0.804942,0.080664,-0.153243,0.804942,-0.080664,0.153243,27.929976,17.032659,-0.494610,0.580109,0.038416,-0.103353,21.304657,-0.881171,21.304688,-0.881170,0.282287,0.337541,0.282287,0.337541,-14.507819,2.539137,14.728341,1.432563,0.224833,0.042248,-0.049890
69.200000,13.441567,19.550096,0.943471,0.804692,0.080703,-0.153291,0.804692,-0.080703,0.153291,27.947586,17.024579,-0.498056,0.579885,0.038439,-0.103386,21.299562,-0.880535,21.299572,-0.880524,0.282258,0.337480,0.282258,0.337480,-14.506019,2.525517,14.724226,1.441527,0.224807,0.042264,-0.049905
69.232000,13.460852,19.528297,0.948992,0.804447,0.080742,-0.153337,0.804447,-0.080742,0.153337,27.965162,17.016442,-0.501503,0.579664,0.038461,-0.103414,21.294636,-0.879857,21.294667,-0.879853,0.282232,0.337420,0.282232,0.337420,-14.504310,2.511855,14.720205,1.450495,0.224783,0.042281,-0.049923
69.268000,13.480013,19.506400,0.954513,0.804205,0.080781,-0.153379,0.804205,-0.080781,0.153379,27.982704,17.008249,-0.504950,0.579449,0.038482,-0.103438,21.289879,-0.879142,21.289913,-0.879139,0.282209,0.337360,0.282209,0.337360,-14.502691,2.498151,14.716277,1.459463,0.224756,0.042299,-0.049941
69.300000,13.499049,19.484405,0.960037,0.803969,0.080818,-0.153419,0.803969,-0.080818,0.153419,28.000212,17.000000,-0.508399,0.579238,0.038501,-0.103457,21.285289,-0.878415,21.285319,-0.878414,0.282188,0.337301,0.282188,0.337301,-14.501163,2.484405,14.712444,1.468436,0.224731,0.042317,-0.049962
69.332000,13.517959,19.462313,0.965561,0.803738,0.080854,-0.153461,0.803738,-0.080854,0.153461,28.017685,16.991694,-0.511847,0.579031,0.038518,-0.103472,21.280868,-0.877696,21.280835,-0.877691,0.282168,0.337243,0.282168,0.337243,-14.499726,2.470619,14.708705,1.477408,0.224707,0.042336,-0.049989
69.368000,13.536743,19.440125,0.971087,0.803510,0.080889,-0.153492,0.803510,-0.080889,0.153492,28.035125,16.983332,-0.515297,0.578830,0.038535,-0.103483,21.276614,-0.876972,21.276622,-0.876961,0.282151,0.337187,0.282151,0.337187,-14.498382,2.456793,14.705064,1.486384,0.224680,0.042354,-0.050009
69.400000,13.555401,19.417840,0.976614,0.803287,0.080923,-0.153517,0.803287,-0.080923,0.153517,28.052529,16.974913,-0.518746,0.578633,0.038550,-0.103489,21.272527,-0.876221,21.272520,-0.876233,0.282135,0.337132,0.282135,0.337132,-14.497128,2.442927,14.701517,1.495360,0.224654,0.042373,-0.050028
69.432000,13.555401,19.417840,0.976614,0.803287,0.080923,-0.153517,0.803287,-0.080923,0.153517,28.069899,16.966438,-0.522196,0.578440,0.038564,-0.103492,21.268606,-0.875441,21.268617,-0.875448,0.282123,0.337077,0.282123,0.337077,-14.514498,2.451402,14.720055,1.498810,0.224847,0.042359,-0.050025
69.468000,13.573932,19.395460,0.982142,0.803069,0.080957,-0.153553,0.803069,-0.080957,0.153553,28.087235,16.957907,-0.525646,0.578253,0.038576,-0.103491,21.264852,-0.874630,21.264814,-0.874634,0.282113,0.337022,0.282113,0.337022,-14.513303,2.437553,14.716576,1.507788,0.224816,0.042381,-0.050062
69.500000,13.592336,19.372984,0.987671,0.802856,0.080989,-0.153584,0.802856,-0.080989,0.153584,28.104536,16.949320,-0.529095,0.578069,0.038587,-0.103485,21.261263,-0.873790,21.261272,-0.873780,0.282107,0.336968,0.282107,0.336968,-14.512200,2.423664,14.713194,1.516766,0.224787,0.042402,-0.050099
69.532000,13.610612,19.350414,0.993200,0.802647,0.081021,-0.153597,0.802647,-0.081021,0.153597,28.121802,16.940676,-0.532545,0.577891,0.038597,-0.103476,21.257840,-0.872921,21.257840,-0.872929,0.282102,0.336915,0.282102,0.336915,-14.511190,2.409738,14.709910,1.525745,0.224756,0.042424,-0.050121
69.568000,13.628760,19.327750,0.998731,0.802442,0.081051,-0.153618,0.802442,-0.081051,0.153618,28.139033,16.931976,-0.535994,0.577717,0.038606,-0.103463,21.254581,-0.872022,21.254607,-0.872020,0.282101,0.336862,0.282101,0.336862,-14.510273,2.395774,14.706725,1.534725,0.224725,0.042445,-0.050155
69.600000,13.646780,19.304993,1.004262,0.802243,0.081080,-0.153650,0.802243,-0.081080,0.153650,28.156229,16.923219,-0.539442,0.577548,0.038613,-0.103446,21.251486,-0.871094,21.251475,-0.871083,0.282102,0.336809,0.282102,0.336809,-14.509449,2.381774,14.703638,1.543704,0.224695,0.042467,-0.050204
69.632000,13.664670,19.282143,1.009794,0.802048,0.081109,-0.153661,0.802048,-0.081109,0.153661,28.173391,16.914407,-0.542890,0.577383,0.038619,-0.103425,21.248554,-0.870138,21.248562,-0.870152,0.282105,0.336758,0.282105,0.336758,-14.508721,2.367736,14.700652,1.552684,0.224665,0.042490,-0.050236
69.668000,13.682431,19.259200,1.015326,0.801857,0.081136,-0.153665,0.801857,-0.081136,0.153665,28.190517,16.905538,-0.546337,0.577223,0.038624,-0.103400,21.245786,-0.869154,21.245790,-0.869146,0.282112,0.336706,0.282112,0.336706,-14.508086,2.353662,14.697765,1.561663,0.224634,0.042512,-0.050265
69.700000,13.700061,19.236166,1.020859,0.801672,0.081162,-0.153687,0.801672,-0.081162,0.153687,28.207608,16.896613,-0.549783,0.577068,0.038627,-0.103371,21.243179,-0.868142,21.243177,-0.868128,0.282121,0.336655,0.282121,0.336655,-14.507547,2.339553,14.694979,1.570642,0.224604,0.042535,-0.050316
69.732000,13.717562,19.213040,1.026392,0.801491,0.081187,-0.153702,0.801491,-0.081187,0.153702,28.224665,16.887633,-0.553229,0.576918,0.038629,-0.103338,21.240734,-0.867102,21.240725,-0.867099,0.282132,0.336605,0.282132,0.336605,-14.507103,2.325407,14.692296,1.579621,0.224573,0.042558,-0.050364
69.768000,13.734932,19.189824,1.031925,0.801314,0.081212,-0.153697,0.801314,-0.081212,0.153697,28.241686,16.878596,-0.556673,0.576772,0.038630,-0.103302,21.238450,-0.866035,21.238423,-0.866027,0.282146,0.336555,0.282146,0.336555,-14.506754,2.311228,14.689714,1.588598,0.224542,0.042582,-0.050395
69.800000,13.752171,19.166518,1.037458,0.801143,0.081235,-0.153702,0.801143,-0.081235,0.153702,28.258671,16.869503,-0.560115,0.576630,0.038630,-0.103262,21.236325,-0.864941,21.236330,-0.864929,0.282163,0.336506,0.282163,0.336506,-14.506500,2.297015,14.687234,1.597573,0.224513,0.042605,-0.050440
69.832000,13.769278,19.143123,1.042992,0.800976,0.081257,-0.153715,0.800976,-0.081257,0.153715,28.275622,16.860354,-0.563557,0.576493,0.038628,-0.103218,21.234360,-0.863820,21.234398,-0.863820,0.282182,0.336458,0.282182,0.336458,-14.506344,2.282769,14.684858,1.606549,0.224483,0.042629,-0.050497
69.868000,13.786253,19.119638,1.048526,0.800813,0.081278,-0.153710,0.800813,-0.081278,0.153710,28.292537,16.851149,-0.566997,0.576361,0.038625,-0.103170,21.232553,-0.862673,21.232566,-0.862682,0.282203,0.336410,0.282203,0.336410,-14.506284,2.268489,14.682586,1.615523,0.224452,0.042653,-0.050540
69.900000,13.786253,19.119638,1.048526,0.800813,0.081278,-0.153710,0.800813,-0.081278,0.153710,28.309416,16.841888,-0.570435,0.576234,0.038621,-0.103119,21.230904,-0.861500,21.230883,-0.861500,0.282227,0.336362,0.282227,0.336362,-14.523163,2.277750,14.700694,1.618961,0.224579,0.042657,-0.050591
