t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r
93.268000,26.914580,8.895574,3.027414,0.625407,0.039487,-0.087761,0.625407,-0.039487,0.087761,30.293406,6.289414,-2.520068,0.514567,0.024344,-0.066285,12.841486,-0.210779,12.841494,-0.210784,0.245818,0.266913,0.245818,0.266913,-3.378826,2.606160,4.267146,-0.735704,0.110840,0.015143,-0.021476
93.300000,26.892318,8.891636,3.030550,0.626693,0.039321,-0.087166,0.626693,-0.039321,0.087166,30.279906,6.278772,-2.522262,0.515684,0.024239,-0.065810,12.878903,-0.208599,12.878903,-0.208598,0.246427,0.267282,0.246427,0.267282,-3.387588,2.612864,4.278178,-0.730373,0.111009,0.015082,-0.021356
93.336000,26.869997,8.887768,3.033666,0.627988,0.039155,-0.086570,0.627988,-0.039155,0.086570,30.266350,6.268141,-2.524439,0.516806,0.024133,-0.065337,12.916444,-0.206435,12.916471,-0.206437,0.247036,0.267654,0.247036,0.267654,-3.396353,2.619627,4.289250,-0.725081,0.111182,0.015022,-0.021233
93.368000,26.847616,8.883971,3.036760,0.629290,0.038988,-0.085981,0.629290,-0.038988,0.085981,30.252739,6.257521,-2.526602,0.517933,0.024027,-0.064866,12.954110,-0.204287,12.954119,-0.204282,0.247645,0.268027,0.247645,0.268027,-3.405123,2.626450,4.300361,-0.719823,0.111357,0.014961,-0.021115
93.400000,26.825176,8.880244,3.039833,0.630596,0.038821,-0.085395,0.630596,-0.038821,0.085395,30.239072,6.246911,-2.528748,0.519064,0.023921,-0.064396,12.991898,-0.202155,12.991925,-0.202153,0.248254,0.268403,0.248254,0.268403,-3.413896,2.633333,4.311511,-0.714604,0.111532,0.014900,-0.020999
93.436000,26.802678,8.876587,3.042885,0.631913,0.038653,-0.084804,0.631913,-0.038653,0.084804,30.225350,6.236312,-2.530879,0.520199,0.023815,-0.063927,13.029806,-0.200039,13.029774,-0.200040,0.248862,0.268780,0.248862,0.268780,-3.422672,2.640275,4.322701,-0.709422,0.111714,0.014838,-0.020877
93.468000,26.780120,8.873000,3.045915,0.633234,0.038484,-0.084211,0.633234,-0.038484,0.084211,30.211571,6.225723,-2.532994,0.521339,0.023709,-0.063461,13.067833,-0.197939,13.067819,-0.197943,0.249471,0.269160,0.249471,0.269160,-3.431451,2.647277,4.333928,-0.704276,0.111895,0.014775,-0.020750
93.500000,26.757503,8.869483,3.048924,0.634561,0.038315,-0.083625,0.634561,-0.038315,0.083625,30.197738,6.215145,-2.535094,0.522484,0.023602,-0.062995,13.105977,-0.195855,13.105985,-0.195862,0.250080,0.269542,0.250080,0.269542,-3.440235,2.654338,4.345195,-0.699167,0.112077,0.014713,-0.020630
93.536000,26.734828,8.866035,3.051913,0.635898,0.038145,-0.083042,0.635898,-0.038145,0.083042,30.183848,6.204576,-2.537179,0.523632,0.023496,-0.062532,13.144236,-0.193787,13.144231,-0.193787,0.250689,0.269925,0.250689,0.269925,-3.449020,2.661459,4.356501,-0.694094,0.112266,0.014649,-0.020510
93.568000,26.712094,8.862656,3.054880,0.637238,0.037975,-0.082455,0.637238,-0.037975,0.082455,30.169904,6.194018,-2.539248,0.524785,0.023389,-0.062070,13.182609,-0.191735,13.182598,-0.191728,0.251298,0.270310,0.251298,0.270310,-3.457810,2.668638,4.367846,-0.689057,0.112453,0.014586,-0.020385
93.600000,26.712094,8.862656,3.054880,0.637238,0.037975,-0.082455,0.637238,-0.037975,0.082455,30.155903,6.183469,-2.541301,0.525942,0.023282,-0.061610,13.221093,-0.189699,13.221087,-0.189705,0.251906,0.270698,0.251906,0.270698,-3.443809,2.679187,4.363240,-0.687004,0.111296,0.014693,-0.020845
93.636000,26.689301,8.859347,3.057826,0.638585,0.037805,-0.081867,0.638585,-0.037805,0.081867,30.141848,6.172931,-2.543340,0.527103,0.023175,-0.061151,13.259687,-0.187678,13.259695,-0.187679,0.252515,0.271087,0.252515,0.271087,-3.452547,2.686416,4.374576,-0.682019,0.111482,0.014630,-0.020716
93.668000,26.666449,8.856107,3.060751,0.639940,0.037633,-0.081284,0.639940,-0.037633,0.081284,30.127736,6.162402,-2.545363,0.528268,0.023068,-0.060694,13.298389,-0.185674,13.298387,-0.185678,0.253123,0.271478,0.253123,0.271478,-3.461287,2.693705,4.385950,-0.677071,0.111672,0.014565,-0.020590
