t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,x_real,y_real,psi_real,u_real,v_real,r_real
35.066667,13.810655,8.738438,1.660591,0.692812,0.002562,-0.021879,25.366369,-0.290900,12.123761,13.242608,7.158002,7.436255,3.421531,0.893008,-0.007847,-0.010052
35.100000,13.808504,8.761429,1.659853,0.692637,0.002816,-0.022381,25.353529,-0.295000,12.109457,13.244072,7.129325,7.428277,3.421177,0.892903,-0.007219,-0.011179
35.133333,13.806362,8.784414,1.659099,0.692451,0.003071,-0.022882,25.340319,-0.299093,12.094981,13.245338,7.100654,7.420291,3.420786,0.892789,-0.006589,-0.012307
35.166667,13.804229,8.807394,1.658328,0.692255,0.003326,-0.023382,25.326739,-0.303179,12.080333,13.246406,7.071989,7.412298,3.420357,0.892664,-0.005958,-0.013436
35.200000,13.802107,8.830368,1.657540,0.692048,0.003582,-0.023882,25.312789,-0.307259,12.065512,13.247277,7.043331,7.404298,3.419890,0.892530,-0.005325,-0.014566
35.233333,13.799994,8.853336,1.656735,0.691832,0.003839,-0.024381,25.298470,-0.311332,12.050519,13.247951,7.014679,7.396293,3.419385,0.892386,-0.004691,-0.015697
35.266667,13.797893,8.876298,1.655914,0.691605,0.004097,-0.024880,25.283783,-0.315399,12.035355,13.248428,6.986034,7.388284,3.418843,0.892231,-0.004057,-0.016828
35.300000,13.795802,8.899253,1.655077,0.691367,0.004355,-0.025379,25.268728,-0.319459,12.020020,13.248708,6.957395,7.380273,3.418263,0.892067,-0.003421,-0.017960
35.333333,13.793724,8.922201,1.654223,0.691120,0.004613,-0.025876,25.253306,-0.323513,12.004513,13.248792,6.928762,7.372259,3.417646,0.891893,-0.002784,-0.019093
35.366667,13.791657,8.945142,1.653352,0.690862,0.004872,-0.026373,25.237517,-0.327559,11.988836,13.248680,6.900136,7.364245,3.416990,0.891708,-0.002146,-0.020226
35.400000,13.789602,8.968075,1.652464,0.690594,0.005132,-0.026870,25.221362,-0.331600,11.972989,13.248373,6.871516,7.356232,3.416297,0.891514,-0.001507,-0.021359
35.433333,13.787560,8.991000,1.651560,0.690315,0.005392,-0.027366,25.204841,-0.335634,11.956971,13.247870,6.842903,7.348220,3.415566,0.891310,-0.000867,-0.022493
35.466667,13.785531,9.013917,1.650640,0.690027,0.005652,-0.027861,25.187957,-0.339661,11.940784,13.247172,6.814296,7.340211,3.414798,0.891095,-0.000226,-0.023627
35.500000,13.783516,9.036825,1.649703,0.689728,0.005912,-0.028356,25.170708,-0.343682,11.924428,13.246280,6.785696,7.332206,3.413991,0.890871,0.000415,-0.024762
35.533333,13.781514,9.059724,1.648750,0.689418,0.006172,-0.028850,25.153096,-0.347696,11.907902,13.245194,6.757102,7.324206,3.413147,0.890637,0.001058,-0.025896
35.566667,13.779526,9.082615,1.647780,0.689099,0.006433,-0.029344,25.135123,-0.351704,11.891208,13.243914,6.728515,7.316212,3.412265,0.890393,0.001701,-0.027030
35.600000,13.777553,9.105495,1.646793,0.688770,0.006694,-0.029837,25.116787,-0.355705,11.874346,13.242441,6.699934,7.308226,3.411345,0.890138,0.002344,-0.028165
35.633333,13.775595,9.128366,1.645791,0.688430,0.006955,-0.030329,25.098091,-0.359699,11.857316,13.240775,6.671360,7.300248,3.410387,0.889874,0.002989,-0.029299
35.666667,13.773652,9.151227,1.644771,0.688080,0.007215,-0.030821,25.079036,-0.363688,11.840119,13.238917,6.642793,7.292279,3.409391,0.889600,0.003633,-0.030433
35.700000,13.771725,9.174077,1.643736,0.687720,0.007476,-0.031312,25.059621,-0.367669,11.822754,13.236867,6.614232,7.284321,3.408358,0.889316,0.004279,-0.031567
35.733333,13.769814,9.196916,1.642684,0.687349,0.007736,-0.031803,25.039848,-0.371645,11.805223,13.234625,6.585677,7.276375,3.407287,0.889022,0.004924,-0.032700
35.766667,13.767920,9.219745,1.641616,0.686969,0.007997,-0.032293,25.019718,-0.375613,11.787526,13.232193,6.557130,7.268442,3.406178,0.888718,0.005570,-0.033833
35.800000,13.766042,9.242562,1.640531,0.686579,0.008257,-0.032782,24.999232,-0.379576,11.769662,13.229570,6.528589,7.260524,3.405031,0.888404,0.006217,-0.034966
35.833333,13.764181,9.265367,1.639430,0.686178,0.008516,-0.033270,24.978391,-0.383532,11.751634,13.226757,6.500054,7.252620,3.403846,0.888080,0.006863,-0.036098
35.866667,13.762338,9.288160,1.638313,0.685767,0.008776,-0.033758,24.957196,-0.387482,11.733441,13.223755,6.471526,7.244733,3.402624,0.887746,0.007510,-0.037230
35.900000,13.760513,9.310941,1.637180,0.685346,0.009035,-0.034245,24.935647,-0.391425,11.715083,13.220564,6.443005,7.236863,3.401364,0.887402,0.008157,-0.038361
35.933333,13.758707,9.333709,1.636030,0.684916,0.009293,-0.034732,24.913746,-0.395362,11.696561,13.217185,6.414491,7.229012,3.400067,0.887048,0.008804,-0.039491
35.966667,13.756919,9.356464,1.634864,0.684475,0.009550,-0.035218,24.891494,-0.399293,11.677876,13.213618,6.385983,7.221180,3.398732,0.886685,0.009451,-0.040620
36.000000,13.755150,9.379206,1.633682,0.684024,0.009807,-0.035703,24.868892,-0.403217,11.659028,13.209864,6.357483,7.213370,3.397359,0.886311,0.010097,-0.041749
36.033333,13.753401,9.401935,1.632484,0.683563,0.010064,-0.036187,24.845942,-0.407135,11.640018,13.205923,6.328989,7.205581,3.395948,0.885928,0.010744,-0.042876
36.066667,13.751671,9.424649,1.631270,0.683092,0.010319,-0.036671,24.822643,-0.411047,11.620846,13.201797,6.300501,7.197816,3.394500,0.885535,0.011391,-0.044003
36.100000,13.749962,9.447349,1.630039,0.682611,0.010574,-0.037154,24.798999,-0.414953,11.601513,13.197486,6.272021,7.190074,3.393015,0.885131,0.012037,-0.045129
36.133333,13.748273,9.470035,1.628793,0.682121,0.010827,-0.037636,24.775032,-0.418852,11.582032,13.193000,6.243548,7.182358,3.391491,0.884718,0.012683,-0.046254
36.166667,13.746605,9.492705,1.627530,0.681620,0.011080,-0.038118,24.750757,-0.422743,11.562411,13.188346,6.215081,7.174669,3.389931,0.884296,0.013329,-0.047377
36.200000,13.744959,9.515361,1.626252,0.681110,0.011332,-0.038599,24.726176,-0.426627,11.542652,13.183524,6.186622,7.167007,3.388333,0.883863,0.013975,-0.048499
36.233333,13.743335,9.538001,1.624957,0.680590,0.011583,-0.039079,24.701292,-0.430502,11.522757,13.178536,6.158169,7.159374,3.386698,0.883421,0.014619,-0.049620
36.266667,13.741732,9.560625,1.623646,0.680060,0.011832,-0.039558,24.676110,-0.434371,11.502727,13.173383,6.129724,7.151771,3.385025,0.882969,0.015264,-0.050740
36.300000,13.740152,9.583233,1.622320,0.679521,0.012082,-0.040036,24.650630,-0.438231,11.482564,13.168066,6.101286,7.144199,3.383315,0.882507,0.015908,-0.051858
36.333333,13.738595,9.605825,1.620977,0.678973,0.012330,-0.040514,24.624857,-0.442083,11.462269,13.162588,6.072855,7.136658,3.381567,0.882036,0.016551,-0.052975
36.366667,13.737061,9.628400,1.619619,0.678415,0.012577,-0.040991,24.598793,-0.445927,11.441845,13.156948,6.044431,7.129151,3.379783,0.881556,0.017194,-0.054091
36.400000,13.735550,9.650958,1.618245,0.677848,0.012823,-0.041467,24.572442,-0.449762,11.421293,13.151149,6.016014,7.121678,3.377961,0.881066,0.017836,-0.055204
36.433333,13.734063,9.673498,1.616854,0.677271,0.013069,-0.041942,24.545806,-0.453590,11.400615,13.145191,5.987605,7.114241,3.376103,0.880567,0.018477,-0.056316
36.466667,13.732601,9.696021,1.615448,0.676686,0.013313,-0.042417,24.518889,-0.457408,11.379813,13.139076,5.959203,7.106840,3.374207,0.880058,0.019117,-0.057427
36.500000,13.731163,9.718526,1.614027,0.676091,0.013557,-0.042890,24.491693,-0.461219,11.358887,13.132805,5.930809,7.099476,3.372274,0.879540,0.019756,-0.058535
36.533333,13.729750,9.741012,1.612589,0.675488,0.013800,-0.043363,24.464221,-0.465020,11.337841,13.126380,5.902422,7.092151,3.370304,0.879013,0.020395,-0.059642
36.566667,13.728363,9.763481,1.611136,0.674875,0.014042,-0.043835,24.436477,-0.468813,11.316676,13.119801,5.874042,7.084866,3.368298,0.878477,0.021032,-0.060747
36.600000,13.727001,9.785930,1.609667,0.674254,0.014283,-0.044306,24.408464,-0.472596,11.295393,13.113071,5.845670,7.077622,3.366254,0.877932,0.021668,-0.061850
36.633333,13.725664,9.808360,1.608182,0.673624,0.014523,-0.044776,24.380184,-0.476371,11.273994,13.106190,5.817306,7.070419,3.364174,0.877378,0.022303,-0.062951
36.666667,13.724355,9.830770,1.606682,0.672985,0.014763,-0.045245,24.351640,-0.480137,11.252481,13.099160,5.788950,7.063260,3.362058,0.876814,0.022937,-0.064050
36.700000,13.723071,9.853161,1.605166,0.672338,0.015001,-0.045713,24.322836,-0.483893,11.230855,13.091981,5.760601,7.056145,3.359904,0.876242,0.023570,-0.065146
36.733333,13.721815,9.875532,1.603634,0.671682,0.015239,-0.046180,24.293775,-0.487640,11.209119,13.084657,5.732261,7.049075,3.357714,0.875662,0.024201,-0.066241
36.766667,13.720586,9.897882,1.602087,0.671018,0.015476,-0.046646,24.264460,-0.491377,11.187274,13.077186,5.703928,7.042051,3.355488,0.875072,0.024832,-0.067333
36.800000,13.719384,9.920212,1.600524,0.670346,0.015712,-0.047111,24.234893,-0.495105,11.165321,13.069572,5.675604,7.035074,3.353225,0.874474,0.025460,-0.068423
36.833333,13.718211,9.942521,1.598946,0.669665,0.015947,-0.047576,24.205079,-0.498823,11.143263,13.061815,5.647287,7.028146,3.350927,0.873867,0.026088,-0.069511
36.866667,13.717065,9.964809,1.597353,0.668976,0.016181,-0.048039,24.175019,-0.502532,11.121102,13.053917,5.618979,7.021267,3.348591,0.873252,0.026713,-0.070596
36.900000,13.715948,9.987075,1.595744,0.668279,0.016414,-0.048501,24.144716,-0.506230,11.098838,13.045878,5.590680,7.014438,3.346220,0.872628,0.027337,-0.071678
36.933333,13.714860,10.009319,1.594119,0.667574,0.016647,-0.048962,24.114175,-0.509919,11.076474,13.037701,5.562388,7.007661,3.343813,0.871996,0.027960,-0.072758
36.966667,13.713801,10.031542,1.592480,0.666861,0.016878,-0.049422,24.083398,-0.513598,11.054011,13.029387,5.534106,7.000937,3.341369,0.871355,0.028581,-0.073836
37.000000,13.712771,10.053742,1.590825,0.666140,0.017109,-0.049882,24.052388,-0.517266,11.031452,13.020936,5.505832,6.994266,3.338890,0.870706,0.029200,-0.074911
37.033333,13.711771,10.075919,1.589154,0.665412,0.017338,-0.050340,24.021147,-0.520924,11.008797,13.012351,5.477567,6.987650,3.336375,0.870049,0.029818,-0.075983
37.066667,13.710801,10.098074,1.587469,0.664676,0.017567,-0.050797,23.989680,-0.524572,10.986048,13.003632,5.449310,6.981089,3.333825,0.869384,0.030433,-0.077052
37.100000,13.709862,10.120205,1.585768,0.663932,0.017795,-0.051253,23.957989,-0.528209,10.963208,12.994781,5.421063,6.974586,3.331238,0.868711,0.031047,-0.078118
37.133333,13.708953,10.142313,1.584052,0.663180,0.018022,-0.051707,23.926077,-0.531835,10.940278,12.985799,5.392825,6.968140,3.328617,0.868029,0.031659,-0.079182
37.166667,13.708074,10.164397,1.582321,0.662422,0.018248,-0.052161,23.893948,-0.535451,10.917260,12.976688,5.364596,6.961752,3.325960,0.867340,0.032269,-0.080243
37.200000,13.707227,10.186458,1.580574,0.661656,0.018473,-0.052614,23.861603,-0.539056,10.894155,12.967448,5.336377,6.955425,3.323267,0.866643,0.032877,-0.081300
37.233333,13.706412,10.208494,1.578813,0.660882,0.018697,-0.053065,23.829047,-0.542650,10.870965,12.958082,5.308167,6.949158,3.320539,0.865938,0.033482,-0.082355
37.266667,13.705628,10.230505,1.577037,0.660102,0.018920,-0.053515,23.796283,-0.546234,10.847692,12.948591,5.279967,6.942953,3.317777,0.865225,0.034086,-0.083406
37.300000,13.704876,10.252492,1.575245,0.659314,0.019142,-0.053964,23.763313,-0.549806,10.824338,12.938975,5.251777,6.936811,3.314979,0.864505,0.034688,-0.084455
37.333333,13.704156,10.274453,1.573439,0.658519,0.019364,-0.054412,23.730140,-0.553367,10.800903,12.929236,5.223597,6.930733,3.312146,0.863777,0.035287,-0.085500
37.366667,13.703469,10.296389,1.571618,0.657718,0.019584,-0.054859,23.696767,-0.556916,10.777391,12.919376,5.195427,6.924720,3.309279,0.863042,0.035884,-0.086542
37.400000,13.702815,10.318300,1.569782,0.656909,0.019803,-0.055305,23.663198,-0.560454,10.753803,12.909396,5.167267,6.918772,3.306377,0.862299,0.036479,-0.087580
37.433333,13.702193,10.340184,1.567931,0.656094,0.020021,-0.055749,23.629436,-0.563981,10.730139,12.899296,5.139118,6.912891,3.303440,0.861549,0.037071,-0.088615
37.466667,13.701605,10.362043,1.566065,0.655272,0.020238,-0.056192,23.595483,-0.567496,10.706403,12.889080,5.110980,6.907078,3.300469,0.860791,0.037661,-0.089647
37.500000,13.701051,10.383875,1.564185,0.654444,0.020454,-0.056634,23.561343,-0.570999,10.682596,12.878747,5.082853,6.901333,3.297464,0.860026,0.038249,-0.090675
37.533333,13.700530,10.405680,1.562290,0.653609,0.020669,-0.057075,23.527018,-0.574491,10.658719,12.868299,5.054736,6.895658,3.294424,0.859255,0.038834,-0.091700
37.566667,13.700044,10.427459,1.560380,0.652767,0.020884,-0.057514,23.492512,-0.577970,10.634775,12.857737,5.026631,6.890054,3.291350,0.858476,0.039417,-0.092721
37.600000,13.699592,10.449210,1.558455,0.651919,0.021096,-0.057952,23.457827,-0.581438,10.610764,12.847063,4.998537,6.884521,3.288243,0.857690,0.039997,-0.093739
37.633333,13.699174,10.470934,1.556516,0.651065,0.021308,-0.058389,23.422967,-0.584893,10.586689,12.836278,4.970455,6.879061,3.285101,0.856897,0.040574,-0.094753
37.666667,13.698791,10.492630,1.554563,0.650205,0.021519,-0.058825,23.387934,-0.588336,10.562551,12.825383,4.942385,6.873675,3.281926,0.856097,0.041149,-0.095763
37.700000,13.698443,10.514299,1.552595,0.649339,0.021729,-0.059259,23.352732,-0.591767,10.538352,12.814380,4.914327,6.868362,3.278717,0.855290,0.041721,-0.096770
37.733333,13.698131,10.535939,1.550612,0.648466,0.021937,-0.059692,23.317364,-0.595186,10.514094,12.803270,4.886282,6.863125,3.275474,0.854477,0.042290,-0.097773
37.766667,13.697854,10.557550,1.548615,0.647588,0.022145,-0.060123,23.281832,-0.598592,10.489778,12.792054,4.858249,6.857965,3.272198,0.853657,0.042857,-0.098771
37.800000,13.697612,10.579133,1.546604,0.646704,0.022351,-0.060553,23.246139,-0.601985,10.465406,12.780733,4.830228,6.852881,3.268889,0.852830,0.043420,-0.099766
37.833333,13.697407,10.600687,1.544578,0.645814,0.022556,-0.060982,23.210289,-0.605366,10.440980,12.769309,4.802221,6.847876,3.265547,0.851997,0.043981,-0.100758
37.866667,13.697238,10.622212,1.542539,0.644918,0.022760,-0.061410,23.174285,-0.608733,10.416502,12.757783,4.774227,6.842949,3.262172,0.851158,0.044539,-0.101745
37.900000,13.697105,10.643707,1.540484,0.644017,0.022963,-0.061836,23.138129,-0.612088,10.391972,12.746157,4.746247,6.838103,3.258764,0.850312,0.045094,-0.102728
37.933333,13.697009,10.665173,1.538416,0.643110,0.023165,-0.062260,23.101824,-0.615430,10.367393,12.734431,4.718280,6.833337,3.255324,0.849460,0.045646,-0.103707
37.966667,13.696950,10.686609,1.536334,0.642198,0.023365,-0.062684,23.065373,-0.618759,10.342766,12.722607,4.690328,6.828653,3.251850,0.848602,0.046195,-0.104682
38.000000,13.696927,10.708015,1.534237,0.641280,0.023565,-0.063105,23.028780,-0.622074,10.318094,12.710686,4.662389,6.824051,3.248345,0.847738,0.046741,-0.105653
38.033333,13.696942,10.729390,1.532127,0.640358,0.023763,-0.063526,22.992046,-0.625376,10.293377,12.698669,4.634466,6.819533,3.244807,0.846867,0.047284,-0.106619
38.066667,13.696995,10.750734,1.530002,0.639430,0.023959,-0.063945,22.955176,-0.628665,10.268618,12.686558,4.606557,6.815099,3.241237,0.845991,0.047824,-0.107582
38.100000,13.697085,10.772048,1.527864,0.638497,0.024155,-0.064362,22.918171,-0.631940,10.243817,12.674354,4.578664,6.810750,3.237635,0.845109,0.048361,-0.108540
38.133333,13.697213,10.793331,1.525711,0.637558,0.024349,-0.064778,22.881036,-0.635201,10.218977,12.662058,4.550786,6.806488,3.234001,0.844221,0.048894,-0.109494
38.166667,13.697379,10.814582,1.523545,0.636615,0.024542,-0.065193,22.843772,-0.638449,10.194100,12.649672,4.522924,6.802312,3.230335,0.843327,0.049425,-0.110443
38.200000,13.697583,10.835801,1.521365,0.635667,0.024734,-0.065606,22.806382,-0.641683,10.169186,12.637196,4.495078,6.798223,3.226638,0.842427,0.049952,-0.111389
38.233333,13.697826,10.856989,1.519172,0.634715,0.024924,-0.066017,22.768870,-0.644902,10.144238,12.624632,4.467248,6.794223,3.222909,0.841522,0.050475,-0.112329
38.266667,13.698107,10.878145,1.516964,0.633757,0.025113,-0.066427,22.731239,-0.648108,10.119258,12.611981,4.439435,6.790313,3.219149,0.840612,0.050996,-0.113266
38.300000,13.698428,10.899269,1.514743,0.632795,0.025301,-0.066836,22.693490,-0.651300,10.094246,12.599244,4.411639,6.786492,3.215358,0.839696,0.051513,-0.114198
38.333333,13.698787,10.920360,1.512508,0.631829,0.025488,-0.067242,22.655627,-0.654477,10.069204,12.586423,4.383861,6.782762,3.211536,0.838774,0.052027,-0.115125
38.366667,13.699185,10.941418,1.510260,0.630858,0.025673,-0.067648,22.617654,-0.657640,10.044135,12.573519,4.356101,6.779125,3.207683,0.837848,0.052537,-0.116048
38.400000,13.699623,10.962443,1.507999,0.629883,0.025856,-0.068051,22.579571,-0.660788,10.019039,12.560532,4.328358,6.775579,3.203799,0.836916,0.053044,-0.116966
38.433333,13.700100,10.983435,1.505724,0.628903,0.026039,-0.068454,22.541384,-0.663922,9.993918,12.547465,4.300634,6.772127,3.199885,0.835979,0.053548,-0.117880
38.466667,13.700617,11.004394,1.503435,0.627919,0.026220,-0.068854,22.503093,-0.667041,9.968775,12.534318,4.272929,6.768769,3.195941,0.835037,0.054048,-0.118789
38.500000,13.701174,11.025319,1.501133,0.626931,0.026399,-0.069253,22.464702,-0.670145,9.943610,12.521092,4.245244,6.765505,3.191966,0.834090,0.054544,-0.119693
38.533333,13.701771,11.046211,1.498818,0.625939,0.026577,-0.069650,22.426214,-0.673235,9.918425,12.507790,4.217577,6.762337,3.187961,0.833138,0.055037,-0.120593
38.566667,13.702408,11.067068,1.496490,0.624943,0.026754,-0.070046,22.387632,-0.676309,9.893221,12.494411,4.189931,6.759266,3.183926,0.832181,0.055527,-0.121487
38.600000,13.703085,11.087891,1.494149,0.623944,0.026929,-0.070440,22.348957,-0.679368,9.868001,12.480956,4.162305,6.756291,3.179862,0.831219,0.056012,-0.122377
38.633333,13.703803,11.108679,1.491794,0.622940,0.027103,-0.070832,22.310194,-0.682412,9.842766,12.467429,4.134700,6.753414,3.175768,0.830253,0.056495,-0.123263
38.666667,13.704561,11.129433,1.489426,0.621933,0.027275,-0.071223,22.271344,-0.685441,9.817517,12.453828,4.107117,6.750636,3.171644,0.829282,0.056973,-0.124143
38.700000,13.705361,11.150152,1.487046,0.620922,0.027446,-0.071612,22.232411,-0.688454,9.792255,12.440156,4.079554,6.747957,3.167492,0.828307,0.057448,-0.125019
38.733333,13.706201,11.170836,1.484652,0.619907,0.027616,-0.071999,22.193397,-0.691452,9.766984,12.426413,4.052014,6.745378,3.163310,0.827327,0.057920,-0.125889
38.766667,13.707082,11.191484,1.482246,0.618889,0.027784,-0.072385,22.154304,-0.694434,9.741703,12.412601,4.024497,6.742899,3.159099,0.826343,0.058387,-0.126755
38.800000,13.708005,11.212097,1.479827,0.617868,0.027950,-0.072769,22.115135,-0.697400,9.716415,12.398721,3.997002,6.740522,3.154859,0.825355,0.058851,-0.127616
38.833333,13.708969,11.232674,1.477395,0.616843,0.028115,-0.073151,22.075894,-0.700350,9.691121,12.384773,3.969530,6.738246,3.150591,0.824362,0.059311,-0.128472
38.866667,13.709974,11.253216,1.474950,0.615815,0.028279,-0.073531,22.036582,-0.703284,9.665822,12.370760,3.942082,6.736074,3.146295,0.823365,0.059768,-0.129322
38.900000,13.711021,11.273721,1.472493,0.614784,0.028440,-0.073909,21.997202,-0.706202,9.640521,12.356682,3.914659,6.734004,3.141970,0.822365,0.060220,-0.130168
38.933333,13.712110,11.294189,1.470023,0.613750,0.028601,-0.074286,21.957757,-0.709104,9.615218,12.342540,3.887260,6.732038,3.137617,0.821360,0.060669,-0.131009
38.966667,13.713240,11.314621,1.467540,0.612713,0.028760,-0.074661,21.918250,-0.711989,9.589915,12.328335,3.859886,6.730177,3.133236,0.820351,0.061114,-0.131845
39.000000,13.714413,11.335017,1.465045,0.611672,0.028917,-0.075034,21.878682,-0.714858,9.564614,12.314068,3.832538,6.728422,3.128827,0.819338,0.061555,-0.132675
39.033333,13.715628,11.355375,1.462538,0.610629,0.029073,-0.075406,21.839057,-0.717710,9.539316,12.299741,3.805216,6.726771,3.124391,0.818322,0.061993,-0.133501
39.066667,13.716885,11.375696,1.460018,0.609584,0.029227,-0.075775,21.799376,-0.720546,9.514023,12.285354,3.777921,6.725228,3.119927,0.817302,0.062426,-0.134321
39.100000,13.718184,11.395980,1.457486,0.608535,0.029380,-0.076143,21.759643,-0.723365,9.488735,12.270908,3.750653,6.723791,3.115436,0.816278,0.062856,-0.135136
