t,tau_u_applied,tau_r_applied,T1_applied,T2_applied,real_x,real_y,real_psi,real_u,real_v,real_r
102.500000,113.942631,-0.065545,56.845268,57.097363,24.842907,3.496923,-2.746448,0.755075,0.001503,-0.003902
102.533333,113.871671,-0.064453,56.811888,57.059783,24.819701,3.487192,-2.746578,0.754763,0.001482,-0.003845
102.566667,113.798404,-0.063374,56.777330,57.021075,24.796503,3.477469,-2.746705,0.754436,0.001462,-0.003789
102.600000,113.722826,-0.062308,56.741590,56.981236,24.773314,3.467753,-2.746830,0.754094,0.001442,-0.003733
102.633333,113.644932,-0.061255,56.704669,56.940263,24.750134,3.458046,-2.746954,0.753738,0.001423,-0.003678
102.666667,113.564719,-0.060214,56.666563,56.898156,24.726964,3.448346,-2.747075,0.753366,0.001403,-0.003624
102.700000,113.482183,-0.059186,56.627272,56.854911,24.703804,3.438655,-2.747195,0.752979,0.001384,-0.003570
102.733333,113.397322,-0.058170,56.586795,56.810527,24.680655,3.428972,-2.747313,0.752578,0.001364,-0.003517
102.766667,113.310130,-0.057167,56.545129,56.765001,24.657517,3.419298,-2.747430,0.752161,0.001345,-0.003464
102.800000,113.220607,-0.056175,56.502275,56.718332,24.634391,3.409633,-2.747544,0.751729,0.001326,-0.003412
102.833333,113.128747,-0.055195,56.458229,56.670518,24.611277,3.399976,-2.747657,0.751282,0.001308,-0.003360
102.866667,113.034550,-0.054227,56.412993,56.621557,24.588176,3.390328,-2.747768,0.750820,0.001289,-0.003309
102.900000,112.938011,-0.053270,56.366563,56.571447,24.565088,3.380690,-2.747878,0.750343,0.001271,-0.003259
102.933333,112.839128,-0.052324,56.318940,56.520188,24.542013,3.371060,-2.747986,0.749851,0.001253,-0.003209
102.966667,112.737899,-0.051390,56.270123,56.467776,24.518953,3.361440,-2.748092,0.749343,0.001235,-0.003160
103.000000,112.634322,-0.050466,56.220110,56.414212,24.495907,3.351830,-2.748196,0.748820,0.001217,-0.003111
103.033333,112.528393,-0.049554,56.168901,56.359492,24.472876,3.342229,-2.748299,0.748282,0.001200,-0.003063
103.066667,112.420112,-0.048652,56.116495,56.303617,24.449861,3.332639,-2.748400,0.747729,0.001182,-0.003015
103.100000,112.309476,-0.047760,56.062891,56.246585,24.426862,3.323058,-2.748500,0.747160,0.001165,-0.002968
103.133333,112.196484,-0.046879,56.008089,56.188394,24.403880,3.313487,-2.748598,0.746576,0.001148,-0.002921
103.166667,112.081133,-0.046009,55.952089,56.129045,24.380915,3.303927,-2.748695,0.745977,0.001131,-0.002875
103.200000,111.963423,-0.045148,55.894889,56.068534,24.357967,3.294377,-2.748790,0.745362,0.001114,-0.002829
103.233333,111.843352,-0.044297,55.836489,56.006862,24.335037,3.284838,-2.748883,0.744732,0.001098,-0.002784
103.266667,111.720918,-0.043456,55.776890,55.944028,24.312126,3.275310,-2.748975,0.744086,0.001081,-0.002739
103.300000,111.596121,-0.042625,55.716090,55.880031,24.289234,3.265792,-2.749066,0.743425,0.001065,-0.002695
103.333333,111.468960,-0.041803,55.654090,55.814870,24.266362,3.256286,-2.749155,0.742748,0.001049,-0.002651
103.366667,111.339433,-0.040991,55.590889,55.748545,24.243509,3.246791,-2.749243,0.742056,0.001033,-0.002608
103.400000,111.207541,-0.040187,55.526487,55.681054,24.220677,3.237307,-2.749329,0.741349,0.001017,-0.002565
103.433333,111.073282,-0.039393,55.460885,55.612398,24.197867,3.227835,-2.749414,0.740626,0.001002,-0.002523
103.466667,110.936657,-0.038608,55.394081,55.542575,24.175077,3.218374,-2.749497,0.739888,0.000986,-0.002481
103.500000,110.797664,-0.037832,55.326078,55.471587,24.152310,3.208925,-2.749579,0.739134,0.000971,-0.002439
103.533333,110.656305,-0.037065,55.256874,55.399431,24.129565,3.199489,-2.749660,0.738364,0.000956,-0.002398
103.566667,110.512578,-0.036306,55.186469,55.326109,24.106843,3.190064,-2.749739,0.737579,0.000941,-0.002358
103.600000,110.366484,-0.035556,55.114865,55.251619,24.084145,3.180652,-2.749817,0.736779,0.000926,-0.002318
103.633333,110.218023,-0.034814,55.042061,55.175962,24.061470,3.171252,-2.749894,0.735963,0.000911,-0.002278
103.666667,110.067196,-0.034081,54.968058,55.099138,24.038820,3.161865,-2.749969,0.735131,0.000897,-0.002239
103.700000,109.914003,-0.033355,54.892857,55.021146,24.016195,3.152491,-2.750043,0.734284,0.000883,-0.002200
103.733333,109.758445,-0.032638,54.816457,54.941988,23.993596,3.143130,-2.750116,0.733421,0.000868,-0.002162
103.766667,109.600523,-0.031928,54.738861,54.861662,23.971022,3.133782,-2.750187,0.732543,0.000854,-0.002124
103.800000,109.440237,-0.031227,54.660067,54.780170,23.948475,3.124447,-2.750257,0.731649,0.000840,-0.002087
103.833333,109.277589,-0.030533,54.580078,54.697512,23.925955,3.115126,-2.750326,0.730740,0.000827,-0.002049
103.866667,109.112580,-0.029847,54.498893,54.613687,23.903463,3.105818,-2.750394,0.729815,0.000813,-0.002013
103.900000,108.945212,-0.029168,54.416514,54.528698,23.880998,3.096524,-2.750460,0.728874,0.000800,-0.001976
103.933333,108.775485,-0.028496,54.332942,54.442543,23.858562,3.087244,-2.750525,0.727918,0.000786,-0.001941
103.966667,108.603402,-0.027832,54.248178,54.355224,23.836155,3.077979,-2.750590,0.726946,0.000773,-0.001905
104.000000,108.428963,-0.027175,54.162222,54.266741,23.813777,3.068727,-2.750652,0.725959,0.000760,-0.001870
104.033333,108.252173,-0.026525,54.075077,54.177096,23.791429,3.059490,-2.750714,0.724956,0.000747,-0.001835
104.066667,108.073031,-0.025882,53.986742,54.086289,23.769112,3.050267,-2.750775,0.723938,0.000734,-0.001801
104.100000,107.891541,-0.025246,53.897220,53.994320,23.746825,3.041060,-2.750834,0.722904,0.000722,-0.001767
104.133333,107.707704,-0.024617,53.806512,53.901192,23.724570,3.031867,-2.750893,0.721854,0.000709,-0.001733
104.166667,107.521524,-0.023994,53.714620,53.806904,23.702347,3.022689,-2.750950,0.720789,0.000697,-0.001700
104.200000,107.333002,-0.023378,53.621544,53.711459,23.680156,3.013526,-2.751006,0.719709,0.000685,-0.001667
104.233333,107.142142,-0.022768,53.527286,53.614857,23.657998,3.004379,-2.751061,0.718612,0.000673,-0.001635
104.266667,106.948947,-0.022165,53.431848,53.517099,23.635873,2.995248,-2.751115,0.717501,0.000661,-0.001602
104.300000,106.753419,-0.021568,53.335232,53.418187,23.613783,2.986132,-2.751168,0.716374,0.000649,-0.001571
104.333333,106.555561,-0.020978,53.237439,53.318122,23.591726,2.977032,-2.751220,0.715231,0.000637,-0.001539
104.366667,106.355377,-0.020393,53.138471,53.216906,23.569705,2.967949,-2.751270,0.714073,0.000626,-0.001508
104.400000,106.152871,-0.019815,53.038330,53.114541,23.547719,2.958881,-2.751320,0.712899,0.000614,-0.001477
104.433333,105.948045,-0.019242,52.937018,53.011027,23.525768,2.949830,-2.751369,0.711710,0.000603,-0.001447
104.466667,105.740903,-0.018676,52.834536,52.906367,23.503855,2.940796,-2.751417,0.710505,0.000592,-0.001417
104.500000,105.531450,-0.018115,52.730888,52.800562,23.481977,2.931778,-2.751463,0.709285,0.000581,-0.001387
104.533333,105.319689,-0.017560,52.626075,52.693614,23.460137,2.922777,-2.751509,0.708050,0.000570,-0.001358
104.566667,105.105625,-0.017011,52.520099,52.585525,23.438335,2.913793,-2.751554,0.706799,0.000559,-0.001329
104.600000,104.889261,-0.016467,52.412963,52.476298,23.416572,2.904827,-2.751598,0.705533,0.000549,-0.001300
104.633333,104.670602,-0.015929,52.304669,52.365933,23.394846,2.895878,-2.751641,0.704252,0.000538,-0.001271
104.666667,104.449652,-0.015396,52.195219,52.254433,23.373161,2.886946,-2.751682,0.702955,0.000528,-0.001243
104.700000,104.226417,-0.014868,52.084616,52.141801,23.351515,2.878032,-2.751723,0.701642,0.000517,-0.001215
104.733333,104.000900,-0.014346,51.972862,52.028038,23.329909,2.869136,-2.751763,0.700315,0.000507,-0.001188
104.766667,103.773107,-0.013829,51.859960,51.913147,23.308343,2.860259,-2.751803,0.698972,0.000497,-0.001160
104.800000,103.543043,-0.013317,51.745912,51.797131,23.286819,2.851399,-2.751841,0.697614,0.000487,-0.001133
104.833333,103.310713,-0.012810,51.630722,51.679991,23.265337,2.842558,-2.751878,0.696241,0.000477,-0.001107
104.866667,103.076122,-0.012308,51.514392,51.561730,23.243897,2.833735,-2.751915,0.694853,0.000468,-0.001080
104.900000,102.839276,-0.011811,51.396924,51.442351,23.222499,2.824932,-2.751950,0.693449,0.000458,-0.001054
104.933333,102.600180,-0.011319,51.278323,51.321857,23.201145,2.816147,-2.751985,0.692030,0.000449,-0.001029
104.966667,102.358840,-0.010832,51.158590,51.200250,23.179834,2.807381,-2.752019,0.690597,0.000439,-0.001003
105.000000,102.115262,-0.010349,51.037730,51.077533,23.158567,2.798634,-2.752052,0.689148,0.000430,-0.000978
105.033333,101.869453,-0.009871,50.915744,50.953709,23.137344,2.789907,-2.752084,0.687684,0.000421,-0.000953
105.066667,101.621417,-0.009397,50.792636,50.828780,23.116167,2.781200,-2.752115,0.686205,0.000412,-0.000928
105.100000,101.371161,-0.008929,50.668410,50.702751,23.095035,2.772512,-2.752146,0.684711,0.000403,-0.000904
105.133333,101.118693,-0.008464,50.543069,50.575624,23.073949,2.763844,-2.752176,0.683202,0.000394,-0.000880
105.166667,100.864017,-0.008004,50.416616,50.447401,23.052909,2.755196,-2.752204,0.681678,0.000385,-0.000856
105.200000,100.607142,-0.007549,50.289054,50.318088,23.031916,2.746569,-2.752233,0.680139,0.000377,-0.000832
105.233333,100.348073,-0.007097,50.160388,50.187685,23.010971,2.737962,-2.752260,0.678586,0.000368,-0.000809
105.266667,100.086818,-0.006650,50.030620,50.056198,22.990073,2.729375,-2.752287,0.677017,0.000360,-0.000786
105.300000,99.823384,-0.006207,49.899755,49.923629,22.969224,2.720809,-2.752312,0.675434,0.000352,-0.000763
105.333333,99.557778,-0.005769,49.767795,49.789982,22.948423,2.712264,-2.752337,0.673836,0.000343,-0.000741
105.366667,99.290007,-0.005334,49.634746,49.655261,22.927672,2.703740,-2.752362,0.672223,0.000335,-0.000718
105.400000,99.020079,-0.004903,49.500610,49.519469,22.906970,2.695238,-2.752385,0.670596,0.000327,-0.000696
105.433333,98.748002,-0.004477,49.365392,49.382610,22.886318,2.686756,-2.752408,0.668954,0.000320,-0.000674
105.466667,98.473782,-0.004054,49.229095,49.244687,22.865717,2.678297,-2.752430,0.667298,0.000312,-0.000653
105.500000,98.197429,-0.003635,49.091725,49.105705,22.845167,2.669859,-2.752452,0.665627,0.000304,-0.000631
105.533333,97.918951,-0.003220,48.953283,48.965667,22.824668,2.661443,-2.752472,0.663941,0.000297,-0.000610
105.566667,97.638354,-0.002809,48.813776,48.824578,22.804222,2.653049,-2.752492,0.662241,0.000289,-0.000589
105.600000,97.355648,-0.002401,48.673207,48.682441,22.783827,2.644677,-2.752512,0.660527,0.000282,-0.000569
105.633333,97.070842,-0.001997,48.531580,48.539261,22.763486,2.636328,-2.752530,0.658798,0.000274,-0.000548
105.666667,96.783943,-0.001597,48.388901,48.395042,22.743198,2.628001,-2.752548,0.657055,0.000267,-0.000528
105.700000,96.494960,-0.001200,48.245172,48.249788,22.722964,2.619697,-2.752565,0.655298,0.000260,-0.000508
105.733333,96.203903,-0.000807,48.100400,48.103503,22.702784,2.611416,-2.752582,0.653526,0.000253,-0.000488
105.766667,95.910780,-0.000417,47.954588,47.956192,22.682658,2.603157,-2.752598,0.651740,0.000246,-0.000469
105.800000,95.615600,-0.000031,47.807740,47.807860,22.662588,2.594922,-2.752613,0.649941,0.000239,-0.000450
105.833333,95.318373,0.000352,47.659863,47.658510,22.642573,2.586711,-2.752628,0.648127,0.000233,-0.000430
105.866667,95.019108,0.000731,47.510960,47.508148,22.622614,2.578522,-2.752642,0.646299,0.000226,-0.000412
105.900000,94.717815,0.001107,47.361037,47.356778,22.602711,2.570358,-2.752655,0.644457,0.000220,-0.000393
105.933333,94.414502,0.001480,47.210097,47.204405,22.582866,2.562217,-2.752668,0.642601,0.000213,-0.000374
105.966667,94.109181,0.001850,47.058147,47.051034,22.563077,2.554101,-2.752680,0.640732,0.000207,-0.000356
106.000000,93.801861,0.002216,46.905192,46.896669,22.543346,2.546008,-2.752692,0.638848,0.000200,-0.000338
106.033333,93.492551,0.002579,46.751235,46.741316,22.523674,2.537940,-2.752703,0.636951,0.000194,-0.000320
106.066667,93.181263,0.002939,46.596284,46.584979,22.504060,2.529896,-2.752713,0.635040,0.000188,-0.000303
106.100000,92.868007,0.003296,46.440342,46.427665,22.484505,2.521877,-2.752723,0.633116,0.000182,-0.000285
106.133333,92.552792,0.003650,46.283415,46.269377,22.465009,2.513883,-2.752732,0.631178,0.000176,-0.000268
106.166667,92.235630,0.004001,46.125509,46.110121,22.445573,2.505913,-2.752741,0.629227,0.000170,-0.000251
106.200000,91.916532,0.004349,45.966629,45.949903,22.426198,2.497969,-2.752749,0.627262,0.000165,-0.000234
106.233333,91.595507,0.004694,45.806780,45.788728,22.406883,2.490050,-2.752757,0.625283,0.000159,-0.000217
106.266667,91.272568,0.005036,45.645968,45.626601,22.387629,2.482156,-2.752763,0.623292,0.000153,-0.000201
106.300000,90.947726,0.005375,45.484199,45.463527,22.368437,2.474288,-2.752770,0.621287,0.000148,-0.000184
106.333333,90.620991,0.005711,45.321478,45.299513,22.349307,2.466445,-2.752776,0.619269,0.000142,-0.000168
106.366667,90.292376,0.006044,45.157811,45.134564,22.330239,2.458629,-2.752781,0.617238,0.000137,-0.000152
106.400000,89.961891,0.006375,44.993205,44.968686,22.311234,2.450838,-2.752786,0.615194,0.000132,-0.000136
106.433333,89.629548,0.006703,44.827664,44.801884,22.292292,2.443074,-2.752790,0.613137,0.000127,-0.000121
106.466667,89.295360,0.007028,44.661195,44.634165,22.273413,2.435336,-2.752794,0.611067,0.000121,-0.000105
106.500000,88.959338,0.007350,44.493804,44.465534,22.254599,2.427624,-2.752797,0.608984,0.000116,-0.000090
106.533333,88.621495,0.007670,44.325497,44.295997,22.235849,2.419939,-2.752800,0.606888,0.000111,-0.000075
106.566667,88.281842,0.007987,44.156281,44.125561,22.217163,2.412281,-2.752802,0.604780,0.000106,-0.000060
106.600000,87.940391,0.008302,43.986160,43.954231,22.198543,2.404649,-2.752804,0.602659,0.000102,-0.000045
106.633333,87.597157,0.008613,43.815143,43.782014,22.179988,2.397045,-2.752805,0.600525,0.000097,-0.000031
106.666667,87.252150,0.008923,43.643234,43.608916,22.161500,2.389468,-2.752806,0.598379,0.000092,-0.000016
106.700000,86.905385,0.009230,43.470441,43.434943,22.143077,2.381918,-2.752806,0.596221,0.000088,-0.000002
106.733333,86.556873,0.009534,43.296771,43.260102,22.124721,2.374396,-2.752806,0.594050,0.000083,0.000012
106.766667,86.206628,0.009836,43.122229,43.084399,22.106433,2.366901,-2.752806,0.591867,0.000079,0.000026
106.800000,85.854663,0.010135,42.946822,42.907841,22.088212,2.359435,-2.752804,0.589672,0.000074,0.000040
106.833333,85.500991,0.010432,42.770557,42.730435,22.070058,2.351996,-2.752803,0.587465,0.000070,0.000053
106.866667,85.145627,0.010726,42.593441,42.552186,22.051973,2.344585,-2.752801,0.585246,0.000066,0.000067
106.900000,84.788582,0.011018,42.415480,42.373102,22.033957,2.337202,-2.752798,0.583014,0.000061,0.000080
106.933333,84.429872,0.011308,42.236682,42.193190,22.016009,2.329848,-2.752795,0.580771,0.000057,0.000093
106.966667,84.069510,0.011595,42.057054,42.012456,21.998131,2.322522,-2.752792,0.578516,0.000053,0.000106
107.000000,83.707510,0.011880,41.876602,41.830908,21.980323,2.315225,-2.752788,0.576250,0.000049,0.000119
107.033333,83.343886,0.012163,41.695334,41.648552,21.962585,2.307957,-2.752784,0.573972,0.000045,0.000132
107.066667,82.978653,0.012444,41.513257,41.465396,21.944917,2.300717,-2.752780,0.571682,0.000042,0.000145
107.100000,82.611824,0.012722,41.330377,41.281447,21.927320,2.293507,-2.752775,0.569381,0.000038,0.000157
107.133333,82.243415,0.012998,41.146704,41.096711,21.909794,2.286325,-2.752769,0.567069,0.000034,0.000169
107.166667,81.873440,0.013272,40.962242,40.911197,21.892339,2.279173,-2.752763,0.564745,0.000030,0.000182
107.200000,81.501913,0.013543,40.777002,40.724912,21.874956,2.272051,-2.752757,0.562410,0.000027,0.000194
107.233333,81.128851,0.013813,40.590988,40.537863,21.857646,2.264958,-2.752750,0.560064,0.000023,0.000206
107.266667,80.754267,0.014080,40.404211,40.350057,21.840408,2.257895,-2.752743,0.557707,0.000020,0.000217
107.300000,80.378178,0.014345,40.216676,40.161502,21.823243,2.250861,-2.752736,0.555339,0.000016,0.000229
107.333333,80.000598,0.014608,40.028392,39.972207,21.806151,2.243858,-2.752728,0.552961,0.000013,0.000240
107.366667,79.621543,0.014869,39.839366,39.782177,21.789133,2.236884,-2.752720,0.550571,0.000010,0.000252
107.400000,79.241029,0.015128,39.649606,39.591423,21.772189,2.229941,-2.752711,0.548171,0.000007,0.000263
107.433333,78.859071,0.015385,39.459121,39.399950,21.755319,2.223029,-2.752702,0.545761,0.000003,0.000274
107.466667,78.475685,0.015639,39.267918,39.207767,21.738523,2.216146,-2.752693,0.543340,0.000000,0.000285
107.500000,78.090888,0.015892,39.076005,39.014883,21.721802,2.209295,-2.752683,0.540909,-0.000003,0.000296
107.533333,77.704695,0.016143,38.883391,38.821304,21.705157,2.202474,-2.752673,0.538467,-0.000006,0.000307
107.566667,77.317123,0.016391,38.690083,38.627040,21.688586,2.195683,-2.752663,0.536015,-0.000009,0.000317
107.600000,76.928188,0.016638,38.496090,38.432098,21.672092,2.188924,-2.752652,0.533554,-0.000012,0.000328
107.633333,76.537907,0.016883,38.301420,38.236487,21.655674,2.182196,-2.752641,0.531082,-0.000014,0.000338
107.666667,76.146296,0.017125,38.106081,38.040215,21.639332,2.175499,-2.752630,0.528601,-0.000017,0.000348
107.700000,75.753373,0.017366,37.910083,37.843290,21.623067,2.168834,-2.752618,0.526109,-0.000020,0.000359
107.733333,75.359154,0.017605,37.713433,37.645721,21.606879,2.162200,-2.752606,0.523608,-0.000023,0.000369
107.766667,74.963657,0.017842,37.516140,37.447517,21.590769,2.155597,-2.752593,0.521098,-0.000025,0.000378
107.800000,74.566898,0.018077,37.318213,37.248686,21.574736,2.149026,-2.752580,0.518578,-0.000028,0.000388
107.833333,74.168896,0.018310,37.119660,37.049236,21.558781,2.142487,-2.752567,0.516049,-0.000030,0.000398
107.866667,73.769667,0.018541,36.920490,36.849177,21.542904,2.135980,-2.752554,0.513511,-0.000033,0.000407
107.900000,73.369229,0.018771,36.720712,36.648517,21.527105,2.129505,-2.752540,0.510963,-0.000035,0.000417
107.933333,72.967600,0.018999,36.520336,36.447264,21.511386,2.123062,-2.752526,0.508407,-0.000037,0.000426
107.966667,72.564799,0.019224,36.319369,36.245429,21.495745,2.116651,-2.752512,0.505841,-0.000040,0.000435
108.000000,72.160842,0.019448,36.117822,36.043020,21.480184,2.110273,-2.752497,0.503267,-0.000042,0.000445
108.033333,71.755749,0.019670,35.915702,35.840047,21.464702,2.103927,-2.752482,0.500684,-0.000044,0.000454
108.066667,71.349537,0.019891,35.713020,35.636517,21.449301,2.097613,-2.752467,0.498093,-0.000046,0.000463
108.100000,70.942226,0.020109,35.509785,35.432441,21.433979,2.091332,-2.752451,0.495493,-0.000048,0.000471
108.133333,70.533833,0.020326,35.306005,35.227828,21.418738,2.085084,-2.752435,0.492885,-0.000051,0.000480
108.166667,70.124378,0.020541,35.101691,35.022686,21.403577,2.078869,-2.752419,0.490268,-0.000053,0.000489
108.200000,69.713879,0.020755,34.896852,34.817026,21.388497,2.072687,-2.752403,0.487644,-0.000055,0.000497
108.233333,69.302355,0.020966,34.691497,34.610858,21.373499,2.066538,-2.752386,0.485011,-0.000056,0.000506
108.266667,68.889825,0.021176,34.485636,34.404190,21.358582,2.060421,-2.752369,0.482371,-0.000058,0.000514
108.300000,68.476310,0.021384,34.279278,34.197032,21.343746,2.054339,-2.752352,0.479723,-0.000060,0.000522
108.333333,68.061828,0.021591,34.072434,33.989393,21.328992,2.048289,-2.752334,0.477067,-0.000062,0.000530
108.366667,67.646398,0.021795,33.865113,33.781285,21.314321,2.042273,-2.752316,0.474404,-0.000064,0.000538
