t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,x_real,y_real,psi_real,u_real,v_real,r_real,tau_u_plan,tau_r_plan,T1_plan,T2_plan
39.733333333,13.814646651,11.768327573,1.474020906,0.585412372,0.011787394,-0.060117526,13.816426882,11.751366841,1.475146163,0.585932205,0.011781434,-0.059902493,87.231807035,-2.077538027,39.620638081,47.611168955
39.766666667,13.816157675,11.787769578,1.472009241,0.584386429,0.011864524,-0.060577761,13.817917797,11.770827497,1.473141677,0.584907336,0.011858870,-0.060361931,87.073937954,-2.093275957,39.511438291,47.562499663
39.800000000,13.817701987,11.807174685,1.469982204,0.583358386,0.011941696,-0.061039861,13.819441929,11.790251336,1.471121845,0.583880330,0.011936352,-0.060823238,86.915867130,-2.109079724,39.402011019,47.513856110
39.833333333,13.819279733,11.826542747,1.467939733,0.582328316,0.012018908,-0.061503817,13.820999425,11.809638210,1.469086604,0.582851260,0.012013876,-0.061286407,86.757606169,-2.124948699,39.292363278,47.465242891
39.866666667,13.820891060,11.845873617,1.465881767,0.581296291,0.012096158,-0.061969621,13.822590432,11.828987971,1.467035893,0.581820197,0.012091442,-0.061751428,86.599166749,-2.140882221,39.182502180,47.416664569
39.900000000,13.822536113,11.865167150,1.463808243,0.580262382,0.012173444,-0.062437263,13.824215096,11.848300474,1.464969650,0.580787215,0.012169047,-0.062218293,86.440560618,-2.156879593,39.072434938,47.368125680
39.933333333,13.824215038,11.884423203,1.461719101,0.579226664,0.012250763,-0.062906732,13.825873562,11.867575575,1.462887815,0.579752385,0.012246688,-0.062686990,86.281799593,-2.172940083,38.962168868,47.319630725
39.966666667,13.825927979,11.903641632,1.459614280,0.578189210,0.012328113,-0.063378017,13.827565976,11.886813130,1.460790325,0.578715781,0.012324364,-0.063157510,86.122895560,-2.189062922,38.851711391,47.271184169
40.000000000,13.827675080,11.922822296,1.457493720,0.577150093,0.012405491,-0.063851105,13.829292481,11.906012997,1.458677121,0.577677477,0.012402072,-0.063629841,85.963860477,-2.205247308,38.741070031,47.222790446
40.033333333,13.829456483,11.941965055,1.455357360,0.576109389,0.012482895,-0.064325985,13.831053220,11.925175035,1.456548142,0.576637547,0.012479809,-0.064103969,85.804706368,-2.221492398,38.630252418,47.174453950
40.066666667,13.831272330,11.961069770,1.453205141,0.575067173,0.012560323,-0.064802641,13.832848336,11.944299104,1.454403329,0.575596066,0.012557574,-0.064579882,85.645445326,-2.237797314,38.519266290,47.126179036
40.100000000,13.833122764,11.980136304,1.451037005,0.574023519,0.012637772,-0.065281060,13.834677971,11.963385068,1.452242622,0.574553109,0.012635363,-0.065057566,85.486089515,-2.254161136,38.408119495,47.077970020
40.133333333,13.835007924,11.999164519,1.448852893,0.572978504,0.012715239,-0.065761225,13.836542266,11.982432787,1.450065962,0.573508752,0.012713174,-0.065537004,85.326651163,-2.270582909,38.296819988,47.029831175
40.166666667,13.836927951,12.018154281,1.446652747,0.571932204,0.012792720,-0.066243121,13.838441361,12.001442128,1.447873292,0.572463071,0.012791003,-0.066018182,85.167142570,-2.287061633,38.185375837,46.981766733
40.200000000,13.838882984,12.037105455,1.444436509,0.570884696,0.012870214,-0.066726730,13.840375396,12.020412954,1.445664554,0.571416142,0.012868849,-0.066501083,85.007576100,-2.303596271,38.073795220,46.933780879
40.233333333,13.840873162,12.056017911,1.442204122,0.569836058,0.012947717,-0.067212034,13.842344510,12.039345134,1.443439690,0.570368043,0.012946707,-0.066985688,84.847964185,-2.320185743,37.962086432,46.885877753
40.266666667,13.842898622,12.074891515,1.439955532,0.568786366,0.013025227,-0.067699013,13.844348840,12.058238536,1.441198645,0.569318852,0.013024576,-0.067471979,84.688319323,-2.336828927,37.850257879,46.838061444
40.300000000,13.844959501,12.093726139,1.437690681,0.567735701,0.013102739,-0.068187648,13.846388526,12.077093028,1.438941361,0.568268645,0.013102452,-0.067959936,84.528654078,-2.353524656,37.738318084,46.790335994
40.333333333,13.847055937,12.112521653,1.435409516,0.566684139,0.013180251,-0.068677917,13.848463702,12.095908481,1.436667785,0.567217503,0.013180331,-0.068449539,84.368981082,-2.370271723,37.626275689,46.742705393
40.366666667,13.849188063,12.131277930,1.433111981,0.565631761,0.013257758,-0.069169799,13.850574505,12.114684768,1.434377861,0.566165503,0.013258210,-0.068940766,84.209313028,-2.387068873,37.514139450,46.695173578
40.400000000,13.851356016,12.149994845,1.430798024,0.564578647,0.013335259,-0.069663269,13.852721071,12.133421763,1.432071535,0.565112726,0.013336087,-0.069433594,84.049662676,-2.403914808,37.401918245,46.647744430
40.433333333,13.853559930,12.168672273,1.428467593,0.563524875,0.013412749,-0.070158304,13.854903534,12.152119339,1.429748756,0.564059251,0.013413956,-0.069928000,83.890042849,-2.420808183,37.289621073,46.600421775
40.466666667,13.855799936,12.187310091,1.426120635,0.562470528,0.013490225,-0.070654878,13.857122027,12.170777373,1.427409470,0.563005158,0.013491816,-0.070423959,83.730466434,-2.437747605,37.177257053,46.553209381
40.500000000,13.858076170,12.205908176,1.423757099,0.561415685,0.013567682,-0.071152966,13.859376684,12.189395743,1.425053626,0.561950529,0.013569662,-0.070921445,83.570946382,-2.454731638,37.064835426,46.506110956
40.533333333,13.860388761,12.224466408,1.421376936,0.560360429,0.013645118,-0.071652539,13.861667636,12.207974327,1.422681174,0.560895444,0.013647490,-0.071420431,83.411495703,-2.471758792,36.952365559,46.459130145
40.566666667,13.862737842,12.242984668,1.418980097,0.559304841,0.013722527,-0.072153569,13.863995016,12.226513006,1.420292065,0.559839986,0.013725296,-0.071920890,83.252127472,-2.488827534,36.839856941,46.412270532
40.600000000,13.865123542,12.261462838,1.416566533,0.558249004,0.013799907,-0.072656027,13.866358954,12.245011660,1.417886249,0.558784236,0.013803077,-0.072422791,83.092854823,-2.505936276,36.727319188,46.365535635
40.633333333,13.867545991,12.279900803,1.414136197,0.557193001,0.013877252,-0.073159881,13.868759580,12.263470174,1.415463679,0.557728277,0.013880829,-0.072926105,82.933690951,-2.523083384,36.614762045,46.318928906
40.666666667,13.870005318,12.298298445,1.411689044,0.556136914,0.013954559,-0.073665100,13.871197022,12.281888431,1.413024309,0.556672192,0.013958546,-0.073430800,82.774649110,-2.540267171,36.502195380,46.272453730
40.700000000,13.872501651,12.316655654,1.409225029,0.555080829,0.014031824,-0.074171649,13.873671411,12.300266316,1.410568093,0.555616066,0.014036226,-0.073936844,82.615742613,-2.557485899,36.389629194,46.226113419
40.733333333,13.875035118,12.334972315,1.406744107,0.554024828,0.014109041,-0.074679495,13.876182872,12.318603718,1.408094987,0.554559980,0.014113863,-0.074444203,82.456984832,-2.574737777,36.277073615,46.179911217
40.766666667,13.877605844,12.353248318,1.404246236,0.552968996,0.014186207,-0.075188602,13.878731534,12.336900525,1.405604947,0.553504021,0.014191453,-0.074952841,82.298389195,-2.592020961,36.164538902,46.133850292
40.800000000,13.880213956,12.371483554,1.401731375,0.551913420,0.014263316,-0.075698933,13.881317522,12.355156627,1.403097931,0.552448273,0.014268992,-0.075462723,82.139969186,-2.609333556,36.052035447,46.087933739
40.833333333,13.882859578,12.389677914,1.399199483,0.550858183,0.014340364,-0.076210450,13.883940962,12.373371914,1.400573899,0.551392821,0.014346474,-0.075973810,81.981738347,-2.626673609,35.939573772,46.042164575
40.866666667,13.885542835,12.407831293,1.396650522,0.549803372,0.014417347,-0.076723112,13.886601977,12.391546280,1.398032811,0.550337751,0.014423895,-0.076486064,81.823710272,-2.644039114,35.827164532,45.996545740
40.900000000,13.888263849,12.425943586,1.394084454,0.548749074,0.014494258,-0.077236880,13.889300693,12.409679619,1.395474629,0.549283148,0.014501250,-0.076999444,81.665898610,-2.661428010,35.714818518,45.951080093
40.933333333,13.891022745,12.444014688,1.391501244,0.547695374,0.014571093,-0.077751711,13.892037231,12.427771828,1.392899316,0.548229100,0.014578534,-0.077513910,81.508317064,-2.678838178,35.602546651,45.905770412
40.966666667,13.893819642,12.462044497,1.388900855,0.546642360,0.014647848,-0.078267560,13.894811715,12.445822802,1.390306837,0.547175694,0.014655742,-0.078029417,81.350979385,-2.696267444,35.490359992,45.860619394
41.000000000,13.896654664,12.480032913,1.386283256,0.545590120,0.014724515,-0.078784384,13.897624265,12.463832440,1.387697157,0.546123016,0.014732868,-0.078545922,81.193899380,-2.713713578,35.378269733,45.815629647
41.033333333,13.899527928,12.497979837,1.383648414,0.544538742,0.014801091,-0.079302136,13.900475002,12.481800643,1.385070244,0.545071155,0.014809908,-0.079063379,81.037090901,-2.731174288,35.266287205,45.770803696
41.066666667,13.902439556,12.515885170,1.380996299,0.543488314,0.014877570,-0.079820769,13.903364047,12.499727313,1.382426067,0.544020198,0.014886855,-0.079581741,80.880567852,-2.748647227,35.154423874,45.726143978
41.100000000,13.905389666,12.533748817,1.378326883,0.542438925,0.014953945,-0.080340232,13.906291517,12.517612351,1.379764597,0.542970234,0.014963705,-0.080100959,80.724344183,-2.766129989,35.042691344,45.681652840
41.133333333,13.908378376,12.551570682,1.375640139,0.541390663,0.015030211,-0.080860475,13.909257532,12.535455663,1.377085807,0.541921353,0.015040450,-0.080620984,80.568433891,-2.783620108,34.931101354,45.637332537
41.166666667,13.911405802,12.569350673,1.372936042,0.540343619,0.015106363,-0.081381446,13.912262209,12.553257155,1.374389669,0.540873643,0.015117087,-0.081141765,80.412851018,-2.801115057,34.819665783,45.593185234
41.200000000,13.914472061,12.587088698,1.370214568,0.539297882,0.015182394,-0.081903092,13.915305664,12.571016735,1.371676160,0.539827194,0.015193608,-0.081663247,80.257609649,-2.818612252,34.708396647,45.549213002
41.233333333,13.917577268,12.604784666,1.367475696,0.538253543,0.015258298,-0.082425357,13.918388013,12.588734310,1.368945257,0.538782097,0.015270007,-0.082185377,80.102723915,-2.836109046,34.597306100,45.505417815
41.266666667,13.920721538,12.622438489,1.364719406,0.537210692,0.015334068,-0.082948185,13.921509372,12.606409793,1.366196940,0.537738441,0.015346279,-0.082708100,79.948207984,-2.853602731,34.486406432,45.461801552
41.300000000,13.923904985,12.640050080,1.361945681,0.536169420,0.015409700,-0.083471517,13.924669854,12.624043094,1.363431190,0.536696318,0.015422416,-0.083231356,79.794076068,-2.871090539,34.375710074,45.418365994
41.333333333,13.927127722,12.657619352,1.359154504,0.535129820,0.015485185,-0.083995294,13.927869573,12.641634128,1.360647990,0.535655819,0.015498414,-0.083755089,79.640342415,-2.888569640,34.265229593,45.375112822
41.366666667,13.930389861,12.675146222,1.356345861,0.534091981,0.015560518,-0.084519455,13.931108642,12.659182810,1.357847325,0.534617035,0.015574264,-0.084279236,79.487021313,-2.906037141,34.154977694,45.332043619
41.400000000,13.933691513,12.692630607,1.353519742,0.533055997,0.015635692,-0.085043936,13.934387172,12.676689056,1.355029183,0.533580059,0.015649960,-0.084803737,79.334127083,-2.923490088,34.044967219,45.289159865
41.433333333,13.937032789,12.710072427,1.350676137,0.532021960,0.015710700,-0.085568673,13.937705274,12.694152785,1.352193552,0.532544982,0.015725496,-0.085328526,79.181674083,-2.940925465,33.935211148,45.246462935
41.466666667,13.940413798,12.727471601,1.347815037,0.530989963,0.015785534,-0.086093599,13.941063059,12.711573916,1.349340425,0.531511896,0.015800865,-0.085853540,79.029676703,-2.958340192,33.825722597,45.203954105
41.500000000,13.943834650,12.744828052,1.344936438,0.529960098,0.015860188,-0.086618648,13.944460635,12.728952371,1.346469794,0.530480896,0.015876059,-0.086378710,78.878149362,-2.975731128,33.716514819,45.161634543
41.533333333,13.947295453,12.762141704,1.342040337,0.528932459,0.015934655,-0.087143750,13.947898112,12.746288073,1.343581656,0.529452074,0.015951072,-0.086903970,78.727106514,-2.993095068,33.607601202,45.119505311
41.566666667,13.950796313,12.779412482,1.339126734,0.527907140,0.016008927,-0.087668833,13.951375596,12.763580946,1.340676009,0.528425523,0.016025895,-0.087429247,78.576562635,-3.010428745,33.498995269,45.077567366
41.600000000,13.954337337,12.796640312,1.336195629,0.526884234,0.016082997,-0.088193825,13.954893195,12.780830918,1.337752854,0.527401338,0.016100522,-0.087954471,78.426532233,-3.027728829,33.390710675,45.035821557
41.633333333,13.957918631,12.813825124,1.333247028,0.525863837,0.016156857,-0.088718652,13.958451015,12.798037914,1.334812194,0.526379613,0.016174946,-0.088479567,78.277029836,-3.044991927,33.282761212,44.994268624
41.666666667,13.961540299,12.830966847,1.330280938,0.524846041,0.016230500,-0.089243238,13.962049160,12.815201865,1.331854033,0.525360441,0.016249157,-0.089004462,78.128069998,-3.062214583,33.175160801,44.952909197
41.700000000,13.965202446,12.848065413,1.327297366,0.523830944,0.016303917,-0.089767505,13.965687736,12.832322701,1.328878381,0.524343919,0.016323149,-0.089529077,77.979667292,-3.079393280,33.067923493,44.911743799
41.733333333,13.968905173,12.865120756,1.324296327,0.522818638,0.016377101,-0.090291373,13.969366845,12.849400356,1.325885248,0.523330139,0.016396914,-0.090053334,77.831836313,-3.096524436,32.961063472,44.870772841
41.766666667,13.972648584,12.882132811,1.321277833,0.521809220,0.016450043,-0.090814761,13.973086590,12.866434763,1.322874646,0.522319199,0.016470443,-0.090577153,77.684591671,-3.113604409,32.854595048,44.829996622
41.800000000,13.976432780,12.899101513,1.318241904,0.520802786,0.016522736,-0.091337587,13.976847073,12.883425859,1.319846593,0.521311193,0.016543728,-0.091100453,77.537947991,-3.130629495,32.748532658,44.789415333
41.833333333,13.980257861,12.916026803,1.315188558,0.519799430,0.016595170,-0.091859765,13.980648395,12.900373580,1.316801107,0.520306216,0.016616761,-0.091623148,77.391919913,-3.147595929,32.642890863,44.749029050
41.866666667,13.984123927,12.932908618,1.312117818,0.518799250,0.016667338,-0.092381210,13.984490656,12.917277866,1.313738209,0.519304366,0.016689534,-0.092145154,77.246522088,-3.164499881,32.537684349,44.708837739
41.900000000,13.988031076,12.949746901,1.309029712,0.517802341,0.016739231,-0.092901834,13.988373956,12.934138658,1.310657923,0.518305737,0.016762038,-0.092666384,77.101769176,-3.181337466,32.432927922,44.668841254
41.933333333,13.991979407,12.966541596,1.305924267,0.516808799,0.016810840,-0.093421547,13.992298391,12.950955898,1.307560278,0.517310427,0.016834264,-0.093186749,76.957675844,-3.198104736,32.328636507,44.629039337
41.966666667,13.995969017,12.983292646,1.302801515,0.515818722,0.016882156,-0.093940257,13.996264061,12.967729531,1.304445304,0.516318532,0.016906203,-0.093706158,76.814257181,-3.214799131,32.224822569,44.589434613
42.000000000,14.000000000,13.000000000,1.299661492,0.514832207,0.016953170,-0.094457877,14.000271061,12.984459501,1.301313034,0.515330149,0.016977846,-0.094224521,76.671527111,-3.231415090,32.121503768,44.550023343
42.033333333,14.004072454,13.016663604,1.296504235,0.513849350,0.017023873,-0.094974305,14.004319487,13.001145757,1.298163503,0.514345374,0.017049185,-0.094741745,76.529499962,-3.247955424,32.018681858,44.510818104
42.066666667,14.008186473,13.033283410,1.293329785,0.512870247,0.017094257,-0.095489479,14.008409435,13.017788248,1.294996753,0.513364304,0.017120210,-0.095257746,76.388190870,-3.264427003,31.916351198,44.471839671
42.100000000,14.012342149,13.049859368,1.290138186,0.511894997,0.017164311,-0.096003330,14.012540998,13.034386925,1.291812824,0.512387037,0.017190912,-0.095772459,76.247613443,-3.280825994,31.814525964,44.433087479
42.133333333,14.016539576,13.066391433,1.286929481,0.510923695,0.017234028,-0.096515791,14.016714269,13.050941739,1.288611761,0.511413668,0.017261282,-0.096285817,76.107781627,-3.297148725,31.713220189,44.394561438
42.166666667,14.020778846,13.082879558,1.283703720,0.509956437,0.017303399,-0.097026789,14.020929341,13.067452647,1.285393611,0.510444295,0.017331311,-0.096797748,75.968709302,-3.313391528,31.612447867,44.356261435
42.200000000,14.025060049,13.099323702,1.280460951,0.508993319,0.017372415,-0.097536251,14.025186306,13.083919602,1.282158420,0.509479013,0.017400991,-0.097308180,75.830410285,-3.329550736,31.512222959,44.318187326
42.233333333,14.029383276,13.115723822,1.277201228,0.508034436,0.017441067,-0.098044099,14.029485253,13.100342564,1.278906242,0.508517917,0.017470313,-0.097817038,75.692898331,-3.345622679,31.412559398,44.280338933
42.266666667,14.033748615,13.132079878,1.273924605,0.507079885,0.017509348,-0.098550257,14.033826272,13.116721491,1.275637130,0.507561104,0.017539269,-0.098324245,75.556187123,-3.361603685,31.313471090,44.242716034
42.300000000,14.038156155,13.148391832,1.270631141,0.506129759,0.017577250,-0.099054643,14.038209453,13.133056344,1.272351140,0.506608667,0.017607851,-0.098829722,75.420290279,-3.377490076,31.214971917,44.205318362
