t,x,y,psi,u,v,r,tau_u,tau_r,T1_plan,T2_plan,jx,jy
41.266666667,13.920721538,12.622438489,1.364719406,0.537210692,0.015334068,-0.082948185,79.948207984,-2.853602731,34.486406432,45.461801552,0.003061908,-0.002333559
41.300000000,13.923904985,12.640050080,1.361945681,0.536169420,0.015409700,-0.083471517,79.794076068,-2.871090539,34.375710074,45.418365994,0.003039875,-0.002291958
41.333333333,13.927127722,12.657619352,1.359154504,0.535129820,0.015485185,-0.083995294,79.640342415,-2.888569640,34.265229593,45.375112822,0.003017774,-0.002250159
41.366666667,13.930389861,12.675146222,1.356345861,0.534091981,0.015560518,-0.084519455,79.487021313,-2.906037141,34.154977694,45.332043619,0.002995604,-0.002208164
41.400000000,13.933691513,12.692630607,1.353519742,0.533055997,0.015635692,-0.085043936,79.334127083,-2.923490088,34.044967219,45.289159865,0.002973366,-0.002165972
41.433333333,13.937032789,12.710072427,1.350676137,0.532021960,0.015710700,-0.085568673,79.181674083,-2.940925465,33.935211148,45.246462935,0.002951059,-0.002123582
41.466666667,13.940413798,12.727471601,1.347815037,0.530989963,0.015785534,-0.086093599,79.029676703,-2.958340192,33.825722597,45.203954105,0.002928683,-0.002080996
41.500000000,13.943834650,12.744828052,1.344936438,0.529960098,0.015860188,-0.086618648,78.878149362,-2.975731128,33.716514819,45.161634543,0.002906239,-0.002038213
41.533333333,13.947295453,12.762141704,1.342040337,0.528932459,0.015934655,-0.087143750,78.727106514,-2.993095068,33.607601202,45.119505311,0.002883726,-0.001995233
41.566666667,13.950796313,12.779412482,1.339126734,0.527907140,0.016008927,-0.087668833,78.576562635,-3.010428745,33.498995269,45.077567366,0.002861145,-0.001952055
41.600000000,13.954337337,12.796640312,1.336195629,0.526884234,0.016082997,-0.088193825,78.426532233,-3.027728829,33.390710675,45.035821557,0.002838494,-0.001908681
41.633333333,13.957918631,12.813825124,1.333247028,0.525863837,0.016156857,-0.088718652,78.277029836,-3.044991927,33.282761212,44.994268624,0.002815776,-0.001865110
41.666666667,13.961540299,12.830966847,1.330280938,0.524846041,0.016230500,-0.089243238,78.128069998,-3.062214583,33.175160801,44.952909197,0.002792989,-0.001821342
41.700000000,13.965202446,12.848065413,1.327297366,0.523830944,0.016303917,-0.089767505,77.979667292,-3.079393280,33.067923493,44.911743799,0.002770133,-0.001777377
41.733333333,13.968905173,12.865120756,1.324296327,0.522818638,0.016377101,-0.090291373,77.831836313,-3.096524436,32.961063472,44.870772841,0.002747208,-0.001733215
41.766666667,13.972648584,12.882132811,1.321277833,0.521809220,0.016450043,-0.090814761,77.684591671,-3.113604409,32.854595048,44.829996622,0.002724215,-0.001688856
41.800000000,13.976432780,12.899101513,1.318241904,0.520802786,0.016522736,-0.091337587,77.537947991,-3.130629495,32.748532658,44.789415333,0.002701153,-0.001644300
41.833333333,13.980257861,12.916026803,1.315188558,0.519799430,0.016595170,-0.091859765,77.391919913,-3.147595929,32.642890863,44.749029050,0.002678023,-0.001599547
41.866666667,13.984123927,12.932908618,1.312117818,0.518799250,0.016667338,-0.092381210,77.246522088,-3.164499881,32.537684349,44.708837739,0.002654824,-0.001554597
41.900000000,13.988031076,12.949746901,1.309029712,0.517802341,0.016739231,-0.092901834,77.101769176,-3.181337466,32.432927922,44.668841254,0.002631556,-0.001509449
41.933333333,13.991979407,12.966541596,1.305924267,0.516808799,0.016810840,-0.093421547,76.957675844,-3.198104736,32.328636507,44.629039337,0.002608220,-0.001464106
41.966666667,13.995969017,12.983292646,1.302801515,0.515818722,0.016882156,-0.093940257,76.814257181,-3.214799131,32.224822569,44.589434613,0.002584815,-0.001418565
42.000000000,14.000000000,13.000000000,1.299661492,0.514832207,0.016953170,-0.094457877,76.671527111,-3.231415090,32.121503768,44.550023343,0.002561341,-0.001372827
42.033333333,14.004072454,13.016663604,1.296504235,0.513849350,0.017023873,-0.094974305,76.529499962,-3.247955424,32.018681858,44.510818104,0.002537852,-0.001327093
42.066666667,14.008186473,13.033283410,1.293329785,0.512870247,0.017094257,-0.095489479,76.388190870,-3.264427003,31.916351198,44.471839671,0.002514402,-0.001281564
42.100000000,14.012342149,13.049859368,1.290138186,0.511894997,0.017164311,-0.096003330,76.247613443,-3.280825994,31.814525964,44.433087479,0.002490990,-0.001236238
42.133333333,14.016539576,13.066391433,1.286929481,0.510923695,0.017234028,-0.096515791,76.107781627,-3.297148725,31.713220189,44.394561438,0.002467616,-0.001191118
42.166666667,14.020778846,13.082879558,1.283703720,0.509956437,0.017303399,-0.097026789,75.968709302,-3.313391528,31.612447867,44.356261435,0.002444280,-0.001146202
42.200000000,14.025060049,13.099323702,1.280460951,0.508993319,0.017372415,-0.097536251,75.830410285,-3.329550736,31.512222959,44.318187326,0.002420982,-0.001101490
42.233333333,14.029383276,13.115723822,1.277201228,0.508034436,0.017441067,-0.098044099,75.692898331,-3.345622679,31.412559398,44.280338933,0.002397723,-0.001056983
42.266666667,14.033748615,13.132079878,1.273924605,0.507079885,0.017509348,-0.098550257,75.556187123,-3.361603685,31.313471090,44.242716034,0.002374502,-0.001012680
42.300000000,14.038156155,13.148391832,1.270631141,0.506129759,0.017577250,-0.099054643,75.420290279,-3.377490076,31.214971917,44.205318362,0.002351319,-0.000968582
42.333333333,14.042605985,13.164659647,1.267320895,0.505184154,0.017644763,-0.099557177,75.285221343,-3.393278165,31.117075740,44.168145604,0.002328174,-0.000924689
42.366666667,14.047098189,13.180883289,1.263993930,0.504243163,0.017711879,-0.100057775,75.150993790,-3.408964259,31.019796398,44.131197392,0.002305068,-0.000880999
42.400000000,14.051632855,13.197062723,1.260650313,0.503306880,0.017778591,-0.100556351,75.017621017,-3.424544656,30.923147709,44.094473308,0.002281999,-0.000837515
42.433333333,14.056210067,13.213197918,1.257290113,0.502375399,0.017844890,-0.101052820,74.885116346,-3.440015645,30.827143471,44.057972876,0.002258969,-0.000794235
42.466666667,14.060829908,13.229288844,1.253913401,0.501448813,0.017910769,-0.101547094,74.753493024,-3.455373507,30.731797460,44.021695564,0.002235977,-0.000751159
42.500000000,14.065492464,13.245335472,1.250520252,0.500527214,0.017976218,-0.102039083,74.622764213,-3.470614513,30.637123428,43.985640785,0.002213024,-0.000708288
42.533333333,14.070197815,13.261337776,1.247110743,0.499610696,0.018041229,-0.102528698,74.492942997,-3.485734925,30.543135104,43.949807893,0.002190108,-0.000665621
42.566666667,14.074946043,13.277295728,1.243684955,0.498699349,0.018105796,-0.103015846,74.364042373,-3.500730999,30.449846189,43.914196184,0.002167231,-0.000623159
42.600000000,14.079737230,13.293209307,1.240242972,0.497793266,0.018169908,-0.103500436,74.236075255,-3.515598981,30.357270357,43.878804898,0.002144392,-0.000580901
42.633333333,14.084571454,13.309078489,1.236784881,0.496892538,0.018233559,-0.103982373,74.109054468,-3.530335112,30.265421250,43.843633219,0.002121591,-0.000538848
42.666666667,14.089448795,13.324903254,1.233310772,0.495997254,0.018296739,-0.104461563,73.982992748,-3.544935627,30.174312475,43.808680272,0.002098829,-0.000496999
42.700000000,14.094369331,13.340683583,1.229820738,0.495107506,0.018359441,-0.104937910,73.857902737,-3.559396757,30.083957604,43.773945132,0.002076104,-0.000455354
42.733333333,14.099333140,13.356419457,1.226314875,0.494223382,0.018421657,-0.105411318,73.733796985,-3.573714729,29.994370167,43.739426818,0.002053418,-0.000413915
42.766666667,14.104340297,13.372110861,1.222793283,0.493344973,0.018483378,-0.105881689,73.610687947,-3.587885769,29.905563649,43.705124298,0.002030770,-0.000372679
42.800000000,14.109390879,13.387757781,1.219256065,0.492472367,0.018544596,-0.106348926,73.488587978,-3.601906101,29.817551488,43.671036490,0.002008160,-0.000331648
42.833333333,14.114484960,13.403360202,1.215703326,0.491605652,0.018605302,-0.106812930,73.367509335,-3.615771950,29.730347071,43.637162264,0.001985589,-0.000290822
42.866666667,14.119622614,13.418918115,1.212135177,0.490744916,0.018665489,-0.107273601,73.247464172,-3.629479546,29.643963728,43.603500444,0.001963055,-0.000250200
42.900000000,14.124803915,13.434431508,1.208551730,0.489890246,0.018725148,-0.107730839,73.128464539,-3.643025121,29.558414728,43.570049811,0.001940560,-0.000209783
42.933333333,14.130028934,13.449900373,1.204953102,0.489041728,0.018784271,-0.108184544,73.010522379,-3.656404914,29.473713277,43.536809102,0.001918103,-0.000169570
42.966666667,14.135297743,13.465324704,1.201339411,0.488199450,0.018842850,-0.108634614,72.893649529,-3.669615172,29.389872511,43.503777017,0.001895685,-0.000129561
43.000000000,14.140610413,13.480704494,1.197710780,0.487363495,0.018900875,-0.109080947,72.777857713,-3.682652150,29.306905492,43.470952221,0.001873304,-0.000089757
43.033333333,14.145967014,13.496039739,1.194067337,0.486533950,0.018958340,-0.109523442,72.663158545,-3.695512116,29.224825202,43.438333342,0.001850962,-0.000050158
43.066666667,14.151367613,13.511330438,1.190409209,0.485710899,0.019015235,-0.109961997,72.549563522,-3.708191354,29.143644542,43.405918980,0.001828658,-0.000010763
43.100000000,14.156812281,13.526576588,1.186736532,0.484894424,0.019071552,-0.110396508,72.437084025,-3.720686160,29.063376321,43.373707705,0.001806392,0.000028428
43.133333333,14.162301083,13.541778190,1.183049440,0.484084611,0.019127283,-0.110826872,72.325731318,-3.732992850,28.984033256,43.341698062,0.001784164,0.000067414
43.166666667,14.167834087,13.556935247,1.179348074,0.483281539,0.019182420,-0.111252987,72.215516542,-3.745107759,28.905627966,43.309888576,0.001761975,0.000106195
43.200000000,14.173411358,13.572047760,1.175632578,0.482485293,0.019236954,-0.111674749,72.106450715,-3.757027245,28.828172963,43.278277752,0.001739824,0.000144772
43.233333333,14.179032961,13.587115735,1.171903098,0.481695952,0.019290877,-0.112092054,71.998544730,-3.768747691,28.751680652,43.246864078,0.001717711,0.000183145
43.266666667,14.184698959,13.602139178,1.168159784,0.480913597,0.019344181,-0.112504800,71.891809352,-3.780265504,28.676163322,43.215646030,0.001695636,0.000221313
43.300000000,14.190409417,13.617118097,1.164402791,0.480138308,0.019396857,-0.112912882,71.786255219,-3.791577124,28.601633141,43.184622078,0.001673599,0.000259276
43.333333333,14.196164397,13.632052500,1.160632275,0.479370164,0.019448897,-0.113316197,71.681892834,-3.802679018,28.528102152,43.153790682,0.001651601,0.000297035
43.366666667,14.201963959,13.646942397,1.156848397,0.478609243,0.019500293,-0.113714642,71.578732568,-3.813567689,28.455582266,43.123150302,0.001629641,0.000334590
43.400000000,14.207808166,13.661787800,1.153051321,0.477855623,0.019551037,-0.114108113,71.476784656,-3.824239677,28.384085257,43.092699398,0.001607719,0.000371940
43.433333333,14.213697076,13.676588723,1.149241214,0.477109380,0.019601121,-0.114496509,71.376059195,-3.834691556,28.313622759,43.062436436,0.001585835,0.000409086
43.466666667,14.219630749,13.691345180,1.145418248,0.476370591,0.019650536,-0.114879726,71.276566141,-3.844919945,28.244206254,43.032359888,0.001563990,0.000446027
43.500000000,14.225609244,13.706057186,1.141582597,0.475639330,0.019699275,-0.115257661,71.178315310,-3.854921503,28.175847072,43.002468238,0.001542182,0.000482764
43.533333333,14.231632617,13.720724759,1.137734438,0.474915673,0.019747328,-0.115630214,71.081316372,-3.864692936,28.108556386,42.972759986,0.001520413,0.000519296
43.566666667,14.237700926,13.735347917,1.133873954,0.474199692,0.019794689,-0.115997283,70.985578851,-3.874230997,28.042345200,42.943233651,0.001498682,0.000555624
43.600000000,14.243814227,13.749926681,1.130001327,0.473491461,0.019841349,-0.116358768,70.891112123,-3.883532489,27.977224352,42.913887771,0.001476990,0.000591747
43.633333333,14.249972574,13.764461071,1.126116746,0.472791051,0.019887301,-0.116714567,70.797925413,-3.892594268,27.913204500,42.884720913,0.001455335,0.000627665
43.666666667,14.256176021,13.778951111,1.122220402,0.472098534,0.019932536,-0.117064582,70.706027795,-3.901413243,27.850296123,42.855731672,0.001433719,0.000663380
43.700000000,14.262424624,13.793396823,1.118312490,0.471413980,0.019977047,-0.117408713,70.615428188,-3.909986382,27.788509514,42.826918674,0.001412141,0.000698889
43.733333333,14.268718433,13.807798234,1.114393207,0.470737458,0.020020825,-0.117746863,70.526135353,-3.918310711,27.727854770,42.798280583,0.001390601,0.000734195
43.766666667,14.275057501,13.822155369,1.110462755,0.470069036,0.020063864,-0.118078935,70.438157896,-3.926383320,27.668341794,42.769816102,0.001369099,0.000769295
43.800000000,14.281441880,13.836468257,1.106521337,0.469408782,0.020106156,-0.118404832,70.351504261,-3.934201360,27.609980283,42.741523977,0.001347636,0.000804192
43.833333333,14.287871618,13.850736927,1.102569162,0.468756762,0.020147692,-0.118724459,70.266182729,-3.941762051,27.552779729,42.713403001,0.001326211,0.000838884
43.866666667,14.294346767,13.864961409,1.098606439,0.468113043,0.020188466,-0.119037723,70.182201420,-3.949062678,27.496749406,42.685452014,0.001304824,0.000873371
43.900000000,14.300867374,13.879141735,1.094633382,0.467477688,0.020228470,-0.119344528,70.099568286,-3.956100601,27.441898372,42.657669913,0.001283475,0.000907654
43.933333333,14.307433488,13.893277938,1.090650208,0.466850761,0.020267698,-0.119644785,70.018291111,-3.962873249,27.388235462,42.630055649,0.001262164,0.000941732
43.966666667,14.314045156,13.907370052,1.086657137,0.466232325,0.020306140,-0.119938402,69.938377512,-3.969378128,27.335769279,42.602608232,0.001240892,0.000975606
44.000000000,14.320702423,13.921418112,1.082654392,0.465622441,0.020343792,-0.120225290,69.859834932,-3.975612820,27.284508196,42.575326736,0.001219658,0.001009275
44.033333333,14.327405337,13.935422156,1.078642198,0.465021171,0.020380645,-0.120505360,69.782670645,-3.981574988,27.234460344,42.548210300,0.001198462,0.001042740
44.066666667,14.334153940,13.949382221,1.074620785,0.464428573,0.020416692,-0.120778526,69.706891746,-3.987262375,27.185633614,42.521258132,0.001177304,0.001076001
44.100000000,14.340948278,13.963298347,1.070590383,0.463844706,0.020451927,-0.121044703,69.632505158,-3.992672804,27.138035648,42.494469511,0.001156185,0.001109057
44.133333333,14.347788394,13.977170575,1.066551227,0.463269628,0.020486344,-0.121303808,69.559517624,-3.997804189,27.091673834,42.467843790,0.001135103,0.001141908
44.166666667,14.354674329,13.990998945,1.062503555,0.462703395,0.020519935,-0.121555757,69.487935709,-4.002654524,27.046555308,42.441380401,0.001114060,0.001174555
44.200000000,14.361606127,14.004783500,1.058447605,0.462146061,0.020552693,-0.121800472,69.417765795,-4.007221897,27.002686941,42.415078854,0.001093055,0.001206998
44.233333333,14.368583827,14.018524285,1.054383622,0.461597683,0.020584614,-0.122037873,69.349014086,-4.011504484,26.960075343,42.388938742,0.001072089,0.001239236
44.266666667,14.375607469,14.032221346,1.050311848,0.461058311,0.020615689,-0.122267884,69.281686597,-4.015500551,26.918726854,42.362959743,0.001051160,0.001271269
44.300000000,14.382677094,14.045874728,1.046232534,0.460527999,0.020645914,-0.122490429,69.215789162,-4.019208461,26.878647540,42.337141622,0.001030270,0.001303098
44.333333333,14.389792739,14.059484479,1.042145927,0.460006797,0.020675282,-0.122705435,69.151327428,-4.022626669,26.839843196,42.311484232,0.001009418,0.001334723
44.366666667,14.396954442,14.073050649,1.038052281,0.459494754,0.020703788,-0.122912832,69.088306852,-4.025753728,26.802319333,42.285987519,0.000988604,0.001366143
44.400000000,14.404162241,14.086573286,1.033951851,0.458991919,0.020731425,-0.123112550,69.026732705,-4.028588288,26.766081182,42.260651522,0.000967829,0.001397358
44.433333333,14.411416171,14.100052443,1.029844894,0.458498340,0.020758188,-0.123304523,68.966610066,-4.031129098,26.731133690,42.235476376,0.000947091,0.001428369
44.466666667,14.418716268,14.113488171,1.025731668,0.458014061,0.020784072,-0.123488684,68.907943823,-4.033375008,26.697481512,42.210462311,0.000926392,0.001459176
44.500000000,14.426062567,14.126880525,1.021612436,0.457539129,0.020809071,-0.123664972,68.850738674,-4.035324967,26.665129016,42.185609657,0.000905731,0.001489778
44.533333333,14.433455101,14.140229558,1.017487461,0.457073587,0.020833181,-0.123833327,68.794999119,-4.036978028,26.634080275,42.160918845,0.000885108,0.001520176
44.566666667,14.440893905,14.153535327,1.013357008,0.456617477,0.020856396,-0.123993688,68.740729469,-4.038333348,26.604339064,42.136390404,0.000864524,0.001550369
44.600000000,14.448379009,14.166797888,1.009221345,0.456170840,0.020878711,-0.124146002,68.687933835,-4.039390188,26.575908864,42.112024971,0.000843978,0.001580357
44.633333333,14.455910446,14.180017299,1.005080740,0.455733716,0.020900122,-0.124290214,68.636616135,-4.040147911,26.548792854,42.087823281,0.000823469,0.001610141
