t,x,y,psi,u,v,r,tau_u,tau_r,T1,T2,jerk_x,jerk_y
70.533333333,28.623098157,16.655390268,-0.635530359,0.574658818,0.038462693,-0.101660165,13.836316068,-0.443432116,6.065403965,7.770912103,-0.001349037,0.002160532
70.566666667,28.639256270,16.645024076,-0.638915078,0.574620213,0.038438350,-0.101541555,13.838391706,-0.442223716,6.068765631,7.769626075,-0.001333911,0.002204427
70.600000000,28.655377754,16.634603348,-0.642295740,0.574585857,0.038412951,-0.101419876,13.840576982,-0.441006497,6.072199074,7.768377908,-0.001318860,0.002248109
70.633333333,28.671462561,16.624128166,-0.645672246,0.574555725,0.038386507,-0.101295165,13.842870600,-0.439780710,6.075703166,7.767167435,-0.001303883,0.002291576
70.666666667,28.687510642,16.613598614,-0.649044494,0.574529791,0.038359026,-0.101167456,13.845271253,-0.438546604,6.079276773,7.765994480,-0.001288980,0.002334830
70.700000000,28.703521949,16.603014777,-0.652412387,0.574508029,0.038330519,-0.101036786,13.847777620,-0.437304427,6.082918757,7.764858862,-0.001274153,0.002377871
70.733333333,28.719496434,16.592376743,-0.655775827,0.574490412,0.038300996,-0.100903192,13.850388366,-0.436054428,6.086627975,7.763760392,-0.001259399,0.002420698
70.766666667,28.735434050,16.581684601,-0.659134717,0.574476912,0.038270465,-0.100766710,13.853102148,-0.434796854,6.090403278,7.762698870,-0.001244721,0.002463311
70.800000000,28.751334751,16.570938441,-0.662488963,0.574467502,0.038238937,-0.100627378,13.855917607,-0.433531951,6.094243514,7.761674094,-0.001230116,0.002505711
70.833333333,28.767198492,16.560138355,-0.665838471,0.574462151,0.038206422,-0.100485232,13.858833375,-0.432259964,6.098147527,7.760685849,-0.001215587,0.002547897
70.866666667,28.783025226,16.549284437,-0.669183148,0.574460830,0.038172929,-0.100340310,13.861848072,-0.430981137,6.102114157,7.759733915,-0.001201132,0.002589869
70.900000000,28.798814910,16.538376782,-0.672522903,0.574463510,0.038138469,-0.100192650,13.864960306,-0.429695714,6.106142241,7.758818065,-0.001186751,0.002631628
70.933333333,28.814567499,16.527415486,-0.675857646,0.574470159,0.038103052,-0.100042290,13.868168674,-0.428403937,6.110230612,7.757938062,-0.001172445,0.002673174
70.966666667,28.830282949,16.516400649,-0.679187288,0.574480745,0.038066686,-0.099889267,13.871471764,-0.427106047,6.114378100,7.757093664,-0.001158213,0.002714505
71.000000000,28.845961217,16.505332369,-0.682511742,0.574495238,0.038029384,-0.099733620,13.874868154,-0.425802282,6.118583534,7.756284620,-0.001144056,0.002755623
71.033333333,28.861602261,16.494210748,-0.685830922,0.574513603,0.037991155,-0.099575387,13.878356409,-0.424492882,6.122845739,7.755510670,-0.001129973,0.002796527
71.066666667,28.877206038,16.483035888,-0.689144742,0.574535808,0.037952008,-0.099414606,13.881935086,-0.423178083,6.127163538,7.754771548,-0.001115965,0.002837218
71.100000000,28.892772506,16.471807895,-0.692453119,0.574561820,0.037911954,-0.099251317,13.885602733,-0.421858120,6.131535752,7.754066982,-0.001102031,0.002877695
71.133333333,28.908301626,16.460526874,-0.695755971,0.574591603,0.037871004,-0.099085558,13.889357888,-0.420533227,6.135961200,7.753396689,-0.001088172,0.002917959
71.166666667,28.923793355,16.449192932,-0.699053217,0.574625123,0.037829168,-0.098917368,13.893199081,-0.419203637,6.140438700,7.752760380,-0.001074388,0.002958009
71.200000000,28.939247655,16.437806178,-0.702344776,0.574662345,0.037786455,-0.098746786,13.897124830,-0.417869579,6.144967070,7.752157760,-0.001060677,0.002997845
71.233333333,28.954664485,16.426366722,-0.705630571,0.574703232,0.037742876,-0.098573851,13.901133648,-0.416531284,6.149545125,7.751588523,-0.001047042,0.003037468
71.266666667,28.970043807,16.414874676,-0.708910525,0.574747748,0.037698442,-0.098398602,13.905224038,-0.415188977,6.154171678,7.751052359,-0.001033481,0.003076877
71.300000000,28.985385582,16.403330154,-0.712184561,0.574795855,0.037653163,-0.098221078,13.909394495,-0.413842885,6.158845545,7.750548949,-0.001019994,0.003116072
71.333333333,29.000689771,16.391733270,-0.715452605,0.574847517,0.037607048,-0.098041319,13.913643506,-0.412493231,6.163565540,7.750077967,-0.001006582,0.003155054
71.366666667,29.015956338,16.380084140,-0.718714583,0.574902695,0.037560110,-0.097859364,13.917969553,-0.411140237,6.168330475,7.749639078,-0.000993244,0.003193822
71.400000000,29.031185246,16.368382881,-0.721970425,0.574961351,0.037512357,-0.097675252,13.922371106,-0.409784122,6.173139164,7.749231942,-0.000979981,0.003232376
71.433333333,29.046376457,16.356629614,-0.725220059,0.575023446,0.037463801,-0.097489024,13.926846631,-0.408425106,6.177990420,7.748856211,-0.000966793,0.003270717
71.466666667,29.061529937,16.344824457,-0.728463416,0.575088940,0.037414451,-0.097300717,13.931394587,-0.407063402,6.182883059,7.748511529,-0.000953679,0.003308845
71.500000000,29.076645648,16.332967534,-0.731700429,0.575157793,0.037364319,-0.097110371,13.936013426,-0.405699226,6.187815893,7.748197533,-0.000940639,0.003346758
71.533333333,29.091723557,16.321058967,-0.734931030,0.575229965,0.037313415,-0.096918027,13.940701594,-0.404332790,6.192787739,7.747913855,-0.000927674,0.003384458
71.566666667,29.106763628,16.309098880,-0.738155154,0.575305415,0.037261748,-0.096723723,13.945457529,-0.402964303,6.197797413,7.747660116,-0.000914784,0.003421945
71.600000000,29.121765828,16.297087401,-0.741372737,0.575384102,0.037209330,-0.096527499,13.950279666,-0.401593972,6.202843733,7.747435933,-0.000901968,0.003459218
71.633333333,29.136730122,16.285024656,-0.744583717,0.575465983,0.037156171,-0.096329393,13.955166432,-0.400222004,6.207925516,7.747240916,-0.000889226,0.003496277
71.666666667,29.151656478,16.272910774,-0.747788032,0.575551018,0.037102281,-0.096129446,13.960116249,-0.398848602,6.213041583,7.747074667,-0.000876559,0.003533123
71.700000000,29.166544863,16.260745886,-0.750985622,0.575639163,0.037047672,-0.095927697,13.965127535,-0.397473967,6.218190755,7.746936780,-0.000863967,0.003569755
71.733333333,29.181395245,16.248530122,-0.754176428,0.575730375,0.036992353,-0.095724184,13.970198702,-0.396098297,6.223371856,7.746826846,-0.000851449,0.003606173
71.766666667,29.196207592,16.236263616,-0.757360393,0.575824611,0.036936334,-0.095518946,13.975328158,-0.394721791,6.228583712,7.746744446,-0.000839005,0.003642378
71.800000000,29.210981872,16.223946503,-0.760537460,0.575921828,0.036879627,-0.095312024,13.980514305,-0.393344641,6.233825150,7.746689155,-0.000826636,0.003678369
71.833333333,29.225718055,16.211578916,-0.763707575,0.576021981,0.036822241,-0.095103454,13.985755541,-0.391967041,6.239094999,7.746660542,-0.000814342,0.003714146
71.866666667,29.240416110,16.199160995,-0.766870685,0.576125026,0.036764187,-0.094893278,13.991050262,-0.390589180,6.244392092,7.746658171,-0.000802122,0.003749710
71.900000000,29.255076008,16.186692876,-0.770026736,0.576230918,0.036705476,-0.094681532,13.996396859,-0.389211247,6.249715263,7.746681596,-0.000789976,0.003785060
71.933333333,29.269697719,16.174174699,-0.773175677,0.576339613,0.036646118,-0.094468256,14.001793717,-0.387833425,6.255063349,7.746730368,-0.000777906,0.003820197
71.966666667,29.284281214,16.161606605,-0.776317460,0.576451063,0.036586123,-0.094253488,14.007239221,-0.386455899,6.260435190,7.746804031,-0.000765909,0.003855120
72.000000000,29.298826464,16.148988737,-0.779452036,0.576565225,0.036525501,-0.094037267,14.012731751,-0.385078848,6.265829630,7.746902121,-0.000753987,0.003889829
72.033333333,29.313333442,16.136321237,-0.782579357,0.576682051,0.036464264,-0.093819630,14.018269684,-0.383702451,6.271245514,7.747024171,-0.000742140,0.003924325
72.066666667,29.327802119,16.123604250,-0.785699378,0.576801495,0.036402421,-0.093600616,14.023851396,-0.382326884,6.276681691,7.747169705,-0.000730367,0.003958607
72.100000000,29.342232468,16.110837923,-0.788812053,0.576923511,0.036339982,-0.093380263,14.029475257,-0.380952320,6.282137014,7.747338244,-0.000718669,0.003992676
72.133333333,29.356624463,16.098022402,-0.791917340,0.577048052,0.036276958,-0.093158607,14.035139638,-0.379578930,6.287610338,7.747529301,-0.000707045,0.004026531
72.166666667,29.370978076,16.085157837,-0.795015196,0.577175070,0.036213359,-0.092935688,14.040842906,-0.378206884,6.293100522,7.747742384,-0.000695495,0.004060172
72.200000000,29.385293283,16.072244376,-0.798105581,0.577304518,0.036149196,-0.092711541,14.046583427,-0.376836347,6.298606431,7.747976996,-0.000684021,0.004093600
72.233333333,29.399570057,16.059282171,-0.801188454,0.577436348,0.036084478,-0.092486205,14.052359563,-0.375467483,6.304126929,7.748232634,-0.000672620,0.004126814
72.266666667,29.413808374,16.046271374,-0.804263778,0.577570513,0.036019215,-0.092259717,14.058169678,-0.374100454,6.309660888,7.748508790,-0.000661294,0.004159814
72.300000000,29.428008208,16.033212139,-0.807331515,0.577706963,0.035953419,-0.092032112,14.064012133,-0.372735420,6.315207182,7.748804950,-0.000650043,0.004192601
72.333333333,29.442169535,16.020104619,-0.810391630,0.577845650,0.035887098,-0.091803428,14.069885286,-0.371372536,6.320764690,7.749120596,-0.000638866,0.004225174
72.366666667,29.456292332,16.006948972,-0.813444086,0.577986526,0.035820264,-0.091573702,14.075787497,-0.370011957,6.326332293,7.749455204,-0.000627764,0.004257534
72.400000000,29.470376575,15.993745354,-0.816488852,0.578129541,0.035752925,-0.091342968,14.081717123,-0.368653835,6.331908879,7.749808244,-0.000616736,0.004289680
72.433333333,29.484422241,15.980493924,-0.819525894,0.578274647,0.035685093,-0.091111264,14.087672523,-0.367298320,6.337493338,7.750179185,-0.000605783,0.004321612
72.466666667,29.498429308,15.967194840,-0.822555182,0.578421795,0.035616777,-0.090878625,14.093652052,-0.365945559,6.343084566,7.750567486,-0.000594904,0.004353331
72.500000000,29.512397752,15.953848264,-0.825576684,0.578570934,0.035547987,-0.090645087,14.099654068,-0.364595697,6.348681463,7.750972605,-0.000584100,0.004384836
72.533333333,29.526327553,15.940454357,-0.828590374,0.578722014,0.035478732,-0.090410684,14.105676928,-0.363248876,6.354282933,7.751393995,-0.000573370,0.004416128
72.566666667,29.540218689,15.927013282,-0.831596222,0.578874988,0.035409024,-0.090175452,14.111718988,-0.361905237,6.359887884,7.751831104,-0.000562715,0.004447206
72.600000000,29.554071138,15.913525205,-0.834594203,0.579029803,0.035338871,-0.089939426,14.117778606,-0.360564917,6.365495231,7.752283375,-0.000552134,0.004478070
72.633333333,29.567884881,15.899990288,-0.837584291,0.579186410,0.035268284,-0.089702640,14.123854140,-0.359228052,6.371103892,7.752750248,-0.000541628,0.004508721
72.666666667,29.581659896,15.886408700,-0.840566462,0.579344758,0.035197271,-0.089465128,14.129943949,-0.357894776,6.376712790,7.753231158,-0.000531196,0.004539158
72.700000000,29.595396165,15.872780608,-0.843540693,0.579504798,0.035125844,-0.089226925,14.136046391,-0.356565218,6.382320853,7.753725538,-0.000520839,0.004569381
72.733333333,29.609093667,15.859106180,-0.846506962,0.579666478,0.035054011,-0.088988064,14.142159828,-0.355239508,6.387927014,7.754232813,-0.000510556,0.004599391
72.766666667,29.622752384,15.845385586,-0.849465248,0.579829748,0.034981782,-0.088748579,14.148282621,-0.353917772,6.393530212,7.754752410,-0.000500348,0.004629187
72.800000000,29.636372297,15.831618998,-0.852415531,0.579994556,0.034909167,-0.088508504,14.154413135,-0.352600133,6.399129388,7.755283747,-0.000490214,0.004658769
72.833333333,29.649953386,15.817806586,-0.855357793,0.580160853,0.034836175,-0.088267870,14.160549733,-0.351286715,6.404723492,7.755826242,-0.000480155,0.004688138
72.866666667,29.663495636,15.803948525,-0.858292017,0.580328587,0.034762816,-0.088026711,14.166690784,-0.349977636,6.410311476,7.756379308,-0.000470170,0.004717294
72.900000000,29.676999027,15.790044988,-0.861218186,0.580497707,0.034689099,-0.087785059,14.172834654,-0.348673014,6.415892300,7.756942355,-0.000460260,0.004746235
72.933333333,29.690463543,15.776096151,-0.864136284,0.580668161,0.034615033,-0.087542947,14.178979716,-0.347372964,6.421464926,7.757514790,-0.000450425,0.004774963
72.966666667,29.703889166,15.762102190,-0.867046298,0.580839899,0.034540628,-0.087300406,14.185124342,-0.346077600,6.427028326,7.758096017,-0.000440664,0.004803478
73.000000000,29.717275881,15.748063282,-0.869948213,0.581012869,0.034465893,-0.087057468,14.191266909,-0.344787031,6.432581472,7.758685437,-0.000430977,0.004831779
73.033333333,29.730623671,15.733979606,-0.872842019,0.581187019,0.034390838,-0.086814164,14.197405793,-0.343501367,6.438123345,7.759282449,-0.000421365,0.004859866
73.066666667,29.743932520,15.719851341,-0.875727703,0.581362299,0.034315471,-0.086570525,14.203539377,-0.342220715,6.443652930,7.759886447,-0.000411827,0.004887740
73.100000000,29.757202413,15.705678667,-0.878605256,0.581538657,0.034239801,-0.086326583,14.209666044,-0.340945178,6.449169218,7.760496826,-0.000402364,0.004915400
73.133333333,29.770433335,15.691461767,-0.881474668,0.581716040,0.034163839,-0.086082366,14.215784182,-0.339674860,6.454671207,7.761112975,-0.000392975,0.004942846
73.166666667,29.783625270,15.677200823,-0.884335931,0.581894399,0.034087592,-0.085837907,14.221892180,-0.338409861,6.460157896,7.761734284,-0.000383661,0.004970079
73.200000000,29.796778206,15.662896018,-0.887189039,0.582073681,0.034011069,-0.085593233,14.227988433,-0.337150279,6.465628296,7.762360137,-0.000374422,0.004997098
73.233333333,29.809892127,15.648547537,-0.890033985,0.582253834,0.033934280,-0.085348376,14.234071338,-0.335896211,6.471081417,7.762989920,-0.000365257,0.005023903
73.266666667,29.822967021,15.634155566,-0.892870764,0.582434807,0.033857234,-0.085103364,14.240139295,-0.334647751,6.476516281,7.763623014,-0.000356166,0.005050495
73.300000000,29.836002872,15.619720291,-0.895699371,0.582616549,0.033779939,-0.084858226,14.246190710,-0.333404991,6.481931910,7.764258800,-0.000347150,0.005076873
73.333333333,29.848999670,15.605241900,-0.898519804,0.582799007,0.033702403,-0.084612992,14.252223992,-0.332168023,6.487327336,7.764896656,-0.000338209,0.005103038
73.366666667,29.861957400,15.590720580,-0.901332061,0.582982131,0.033624637,-0.084367688,14.258237554,-0.330936934,6.492701595,7.765535959,-0.000329342,0.005128989
73.400000000,29.874876051,15.576156523,-0.904136139,0.583165869,0.033546647,-0.084122344,14.264229813,-0.329711812,6.498053729,7.766176084,-0.000320549,0.005154727
73.433333333,29.887755610,15.561549917,-0.906932038,0.583350169,0.033468443,-0.083876987,14.270199191,-0.328492742,6.503382785,7.766816407,-0.000311831,0.005180250
73.466666667,29.900596066,15.546900955,-0.909719760,0.583534980,0.033390034,-0.083631644,14.276144116,-0.327279806,6.508687816,7.767456299,-0.000303187,0.005205561
73.500000000,29.913397408,15.532209829,-0.912499305,0.583720250,0.033311427,-0.083386344,14.282063017,-0.326073085,6.513967884,7.768095133,-0.000294618,0.005230657
73.533333333,29.926159624,15.517476732,-0.915270675,0.583905928,0.033232632,-0.083141112,14.287954331,-0.324872659,6.519222052,7.768732280,-0.000286124,0.005255540
73.566666667,29.938882703,15.502701858,-0.918033874,0.584091963,0.033153656,-0.082895975,14.293816501,-0.323678607,6.524449392,7.769367109,-0.000277704,0.005280209
73.600000000,29.951566635,15.487885403,-0.920788906,0.584278303,0.033074508,-0.082650960,14.299647971,-0.322491003,6.529648981,7.769998990,-0.000269359,0.005304665
73.633333333,29.964211411,15.473027562,-0.923535776,0.584464898,0.032995196,-0.082406092,14.305447194,-0.321309921,6.534819902,7.770627292,-0.000261088,0.005328907
73.666666667,29.976817019,15.458128532,-0.926274489,0.584651696,0.032915728,-0.082161398,14.311212626,-0.320135436,6.539961244,7.771251382,-0.000252891,0.005352936
73.700000000,29.989383452,15.443188512,-0.929005053,0.584838646,0.032836112,-0.081916902,14.316942732,-0.318967617,6.545072103,7.771870629,-0.000244769,0.005376750
73.733333333,30.001910699,15.428207699,-0.931727474,0.585025697,0.032756356,-0.081672629,14.322635978,-0.317806533,6.550151579,7.772484399,-0.000236722,0.005400352
73.766666667,30.014398751,15.413186293,-0.934441760,0.585212798,0.032676469,-0.081428605,14.328290840,-0.316652253,6.555198780,7.773092060,-0.000228749,0.005423739
73.800000000,30.026847600,15.398124496,-0.937147922,0.585399900,0.032596458,-0.081184854,14.333905798,-0.315504842,6.560212818,7.773692980,-0.000220850,0.005446913
73.833333333,30.039257238,15.383022508,-0.939845969,0.585586950,0.032516331,-0.080941400,14.339479337,-0.314364365,6.565192812,7.774286525,-0.000213027,0.005469874
73.866666667,30.051627656,15.367880530,-0.942535911,0.585773898,0.032436096,-0.080698267,14.345009952,-0.313230885,6.570137889,7.774872063,-0.000205277,0.005492620
73.900000000,30.063958847,15.352698768,-0.945217760,0.585960694,0.032355760,-0.080455478,14.350496140,-0.312104464,6.575047178,7.775448962,-0.000197602,0.005515153
73.933333333,30.076250803,15.337477423,-0.947891529,0.586147288,0.032275332,-0.080213057,14.355936407,-0.310985161,6.579919817,7.776016590,-0.000190002,0.005537473
73.966666667,30.088503518,15.322216702,-0.950557230,0.586333630,0.032194818,-0.079971027,14.361329266,-0.309873035,6.584754950,7.776574316,-0.000182476,0.005559579
74.000000000,30.100716984,15.306916808,-0.953214877,0.586519669,0.032114227,-0.079729411,14.366673235,-0.308768143,6.589551726,7.777121509,-0.000175025,0.005581471
74.033333333,30.112891194,15.291577950,-0.955864485,0.586705355,0.032033566,-0.079488230,14.371966840,-0.307670542,6.594309301,7.777657539,-0.000167648,0.005603150
